source,target,seed,method,global_importance_spearman,global_top3_overlap_fraction,global_top3_jaccard,global_importance_l1_drift,global_importance_relative_l1_drift,patient_l1_drift_mean,patient_l1_drift_median,patient_l2_drift_mean,patient_cosine_similarity_mean,patient_cosine_similarity_median,patient_top3_overlap_mean,mean_absolute_probability_shift
va_long_beach,cleveland,2,entropy_sfda,0.9285714285714287,1.0,1.0,0.23419670618370683,0.19384577082242752,0.28196577506823756,0.2561657568439841,0.1392339949886127,0.9873147280152007,0.9905980777259686,0.9163916391639163,0.0921731972851769
va_long_beach,cleveland,2,reliability_gated_sfda,1.0,1.0,1.0,0.031377569424843064,0.025971369242579437,0.032815538577157743,0.03138201567344365,0.01656518758155343,0.9999447337691739,0.9999543187727975,0.9966996699669967,0.0031804608629875074
va_long_beach,cleveland,2,conservative_candidate,1.0,1.0,1.0,0.010257614604999903,0.008490278289165494,0.013600988512056688,0.012404797264025547,0.0063804561971704445,0.9999676035218807,0.9999750267075289,0.9977997799779977,0.0018917991973385953
va_long_beach,cleveland,3,pseudo_label_sfda,1.0,1.0,1.0,0.03540015572568362,0.028609757863493162,0.03928357057676105,0.04252561554312697,0.018988260059338243,0.9996840562048435,0.9997436987378489,0.9856985698569858,0.008691600840477263
va_long_beach,cleveland,3,entropy_sfda,0.9047619047619048,1.0,1.0,0.2802439917348331,0.22648806430010476,0.32201464955667736,0.30960551527095936,0.15034141052420136,0.9701960754579267,0.9770892175869865,0.8888888888888891,0.10505781138297354
va_long_beach,cleveland,3,reliability_gated_sfda,0.9761904761904763,1.0,1.0,0.02015791463779829,0.016291257622970144,0.02329638965297683,0.020923333417158546,0.011946886037755372,0.9998969883384777,0.9999169663399894,0.9944994499449944,0.0026316916195079426
va_long_beach,cleveland,3,conservative_candidate,1.0,1.0,1.0,0.012868589417217097,0.010400158409590781,0.01551862729574807,0.014589076396077805,0.007687345854248486,0.9999650033620462,0.9999743196365602,0.9966996699669967,0.0013215540856024621
va_long_beach,cleveland,4,pseudo_label_sfda,1.0,1.0,1.0,0.06307931553974325,0.05708909578954872,0.065489867362924,0.05983308464055901,0.03138503097089162,0.9998305642723319,0.9998595442281777,0.988998899889989,0.009204993546992642
va_long_beach,cleveland,4,entropy_sfda,0.9761904761904763,0.6666666666666666,0.5,0.39193477436721413,0.3547153561456689,0.42791196867308307,0.40827028191415593,0.2032753742261697,0.9878830324217281,0.9912846645573999,0.9196919691969195,0.08154287344158286
va_long_beach,cleveland,4,reliability_gated_sfda,1.0,1.0,1.0,0.02868240843672422,0.02595863237747767,0.029287200564590946,0.025645806861575825,0.014354092825918924,0.9999577192015355,0.9999634938355613,0.9944994499449946,0.0034242333358663938
va_long_beach,cleveland,4,conservative_candidate,1.0,1.0,1.0,0.012897484741748795,0.011672697072973614,0.013941993907266463,0.013538475381210648,0.0065033392438214,0.9999794217472234,0.9999849266401447,0.9922992299229924,0.0012564322736003616
va_long_beach,cleveland,5,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,cleveland,5,entropy_sfda,0.9761904761904763,1.0,1.0,0.1363287030773202,0.13806775832889256,0.20188752917729227,0.1935528605245054,0.09927000169659131,0.984030216603669,0.9888566461521643,0.9328932893289328,0.07306210111470113
va_long_beach,cleveland,5,reliability_gated_sfda,1.0,1.0,1.0,0.004623661016138269,0.004682642006862176,0.00794603053718403,0.008419523946940868,0.003819079483746061,0.9999450626683989,0.9999768015224026,0.9977997799779977,0.0016457680428382212
va_long_beach,cleveland,5,conservative_candidate,1.0,1.0,1.0,0.009241554280301146,0.009359442686345277,0.010347291184324162,0.01206072740023938,0.004859403264456281,0.9999543366581097,0.9999846566299624,0.9977997799779977,0.0020429710350414318
va_long_beach,cleveland,6,pseudo_label_sfda,1.0,1.0,1.0,0.06138801060671441,0.04832496227501209,0.06393064693553069,0.0618125989567488,0.030458499987836472,0.9996610239082002,0.9997302825533934,0.979097909790979,0.011878136459356882
va_long_beach,cleveland,6,entropy_sfda,0.9047619047619048,1.0,1.0,0.3508688110037005,0.2762057588713848,0.3692783458414017,0.3555591411422938,0.18582662545559922,0.9765704928888121,0.9856412636421426,0.8778877887788779,0.10980494974469981
va_long_beach,cleveland,6,reliability_gated_sfda,0.9761904761904763,1.0,1.0,0.03538567685967245,0.027855789467991072,0.03653092670278232,0.033817495685070746,0.017622307822842676,0.9999391518900154,0.999949902988271,0.9955995599559957,0.0038531634083675496
va_long_beach,cleveland,6,conservative_candidate,1.0,1.0,1.0,0.008098619407061608,0.006375275456200022,0.010299551938731518,0.00947433104738602,0.004749321407248172,0.9999799877834905,0.9999861029964809,0.997799779977998,0.0018913031804679652
va_long_beach,cleveland,7,pseudo_label_sfda,1.0,1.0,1.0,0.008498960559885721,0.008411075297331138,0.008786101589919135,0.0,0.004157207419405618,0.9999710611010008,1.0,0.9988998899889988,0.001660243414416172
va_long_beach,cleveland,7,entropy_sfda,0.880952380952381,0.6666666666666666,0.5,0.19206966977505155,0.19008353356015664,0.235609709434789,0.23032191745005537,0.11502832603356523,0.9891944308905559,0.9923984993359916,0.9328932893289328,0.076597529669406
va_long_beach,cleveland,7,reliability_gated_sfda,1.0,1.0,1.0,0.015056752282839383,0.01490105481627596,0.016382414155784064,0.014258268522098484,0.008217924870376755,0.9999650123843702,0.9999690725375585,0.9966996699669967,0.0015185525511751071
va_long_beach,cleveland,7,conservative_candidate,1.0,1.0,1.0,0.015195576900290372,0.015038443889007363,0.016117466671990047,0.01557248295284799,0.007572095533975515,0.9999749929306478,0.9999807413493799,0.9955995599559955,0.0021329239846849604
va_long_beach,cleveland,8,pseudo_label_sfda,1.0,1.0,1.0,0.048773023789126936,0.035392151499777084,0.053093173685363065,0.050548110972158486,0.023642283975160897,0.9998769770091831,0.9999031070221026,0.9911991199119912,0.01098066932297383
va_long_beach,cleveland,8,entropy_sfda,0.9761904761904763,1.0,1.0,0.20261841462260158,0.14703008076703317,0.27401465219917864,0.257039849529974,0.12496980979411544,0.987843326654445,0.9902663498899305,0.9207920792079208,0.10995595899745576
va_long_beach,cleveland,8,reliability_gated_sfda,1.0,1.0,1.0,0.03901492389341354,0.028311184952526852,0.04273213854691912,0.0404318145010619,0.018430284726241628,0.9998965126374135,0.9999202028494146,0.9900990099009901,0.0038146637257176277
va_long_beach,cleveland,8,conservative_candidate,1.0,1.0,1.0,0.008649921730484345,0.006276816907438987,0.012343368086683524,0.011410494480515097,0.005651292624861501,0.9999719659171331,0.999982117719246,0.9944994499449946,0.001352439324061076
va_long_beach,cleveland,9,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.06917243948447493,0.057595719423087895,0.07044678811990428,0.06582455523312103,0.03297497815876606,0.9996122748412096,0.9996851367891045,0.9845984598459847,0.009942919802744397
va_long_beach,cleveland,9,entropy_sfda,0.9761904761904763,1.0,1.0,0.3864846878149615,0.32180249542458655,0.422740948156037,0.4138455032370986,0.19363280258887453,0.9825283258205985,0.9876918827608623,0.9108910891089109,0.0873615010933514
va_long_beach,cleveland,9,reliability_gated_sfda,1.0,1.0,1.0,0.009355719331585619,0.007789943359509593,0.013283711929340504,0.011499242857098413,0.007409944232508852,0.9999434908628289,0.9999512397422394,0.9922992299229921,0.0011982324689921748
va_long_beach,cleveland,9,conservative_candidate,1.0,1.0,1.0,0.012166817444270492,0.010130575255328568,0.014050192169619087,0.013222456327639525,0.006310671613395818,0.9999651506044793,0.9999739942778858,0.9922992299229921,0.0014148826646332706
va_long_beach,hungary,0,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,hungary,0,entropy_sfda,0.9285714285714287,1.0,1.0,0.35888965774758663,0.324944543615227,0.39357152437213433,0.39478298560425173,0.1979278475069558,0.9897357684659573,0.992318249305855,0.9172335600907028,0.058220931968721405
va_long_beach,hungary,0,reliability_gated_sfda,1.0,1.0,1.0,0.03789654323425045,0.03431214770337315,0.03927502110835583,0.03555608540773389,0.017835944629903278,0.9998706897430555,0.9999306490141522,0.9931972789115646,0.00466330025066324
va_long_beach,hungary,0,conservative_candidate,1.0,1.0,1.0,0.020461311301474085,0.01852600463427897,0.0214030218304693,0.020786293607670904,0.010727516401830365,0.9999248334398049,0.9999568977710147,0.9943310657596374,0.0024863155115218373
va_long_beach,hungary,1,pseudo_label_sfda,1.0,1.0,1.0,0.03914459252381582,0.03915258491464371,0.04160014563977839,0.045232939133711625,0.020292497296862718,0.9995597165314944,0.9997627062779473,0.9807256235827666,0.006411269611241866
va_long_beach,hungary,1,entropy_sfda,0.9761904761904763,1.0,1.0,0.4579118343991966,0.4580053290585932,0.5739164497659784,0.5688004658441059,0.2885108255407652,0.9394233431917015,0.9624414042565255,0.8582766439909297,0.11598673300678228
va_long_beach,hungary,1,reliability_gated_sfda,1.0,1.0,1.0,0.03800122666230048,0.03800898560512865,0.04019155512514928,0.03583783557405691,0.019493287308019608,0.9998489162226638,0.9998891236593662,0.9852607709750566,0.00392018116655804
va_long_beach,hungary,1,conservative_candidate,1.0,1.0,1.0,0.017762151262842273,0.01776577786988258,0.021898898186298556,0.02043096142006099,0.01155992696287604,0.9997844084631488,0.9998746439582141,0.9841269841269841,0.002415487555419507
va_long_beach,hungary,2,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,hungary,2,entropy_sfda,0.9285714285714287,0.6666666666666666,0.5,0.2634746634008344,0.25857463611894704,0.3169093149955083,0.2723755575134418,0.15946977928221032,0.982539773863068,0.9881808897648119,0.891156462585034,0.08532074529702971
va_long_beach,hungary,2,reliability_gated_sfda,1.0,1.0,1.0,0.030106983336569394,0.029547062174434414,0.032741339782406696,0.02855460829596275,0.015486109921301651,0.9998932708290278,0.9999349824218324,0.9931972789115646,0.003596583089860928
va_long_beach,hungary,2,conservative_candidate,1.0,1.0,1.0,0.01610111500928949,0.01580167102558356,0.017666082714184357,0.016510456109244905,0.00843813653358363,0.9999567478058539,0.9999724318684372,0.9943310657596371,0.0018618952254859762
va_long_beach,hungary,3,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,hungary,3,entropy_sfda,0.8571428571428572,1.0,1.0,0.25332828737134216,0.22144891679949813,0.2856241052003077,0.27100459707071434,0.14005125668006824,0.9810591802061073,0.9817048225333915,0.917233560090703,0.0892619734921423
va_long_beach,hungary,3,reliability_gated_sfda,0.9761904761904763,1.0,1.0,0.03243016249143538,0.028349081856906364,0.03729436267509937,0.034231725876452526,0.01659031436850935,0.9998054772303531,0.9998396635856442,0.9943310657596374,0.0037159690646087233
va_long_beach,hungary,3,conservative_candidate,0.9761904761904763,1.0,1.0,0.01219037756227975,0.010656314518033345,0.014107524691672896,0.01299886335618787,0.006956572806064376,0.9999627407297806,0.9999719422680187,0.9954648526077097,0.001512601667520952
va_long_beach,hungary,4,pseudo_label_sfda,0.9761904761904763,1.0,1.0,0.029383985510773137,0.03472152276100113,0.031081603672856804,0.032988086168188435,0.014375492014942261,0.9997744666888677,0.9998730861322813,0.992063492063492,0.004926697129294987
va_long_beach,hungary,4,entropy_sfda,0.8333333333333335,0.6666666666666666,0.5,0.3588321543011652,0.4240132370191588,0.37564945619771406,0.3580847962148255,0.17658025598193947,0.9783394900941537,0.9825072693918533,0.8775510204081632,0.08040573118495292
va_long_beach,hungary,4,reliability_gated_sfda,0.9761904761904763,1.0,1.0,0.03302831735938867,0.039027839587353806,0.03547223996772619,0.03234162181615826,0.01688801229659954,0.9997448439256744,0.9997921646738372,0.9863945578231292,0.005166751592337682
va_long_beach,hungary,4,conservative_candidate,1.0,1.0,1.0,0.0078077270700413585,0.009225983761621885,0.009157267209859913,0.008845066098729086,0.004609428632068313,0.9999734369611976,0.9999812664888621,0.9977324263038548,0.0010606938478898015
va_long_beach,hungary,5,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,hungary,5,entropy_sfda,0.9761904761904763,1.0,1.0,0.15575089516438412,0.20384068044003792,0.20700895040694403,0.20178670345922006,0.10481029977243468,0.9743588243538516,0.9847946227853085,0.9195011337868482,0.06872125892412095
va_long_beach,hungary,5,reliability_gated_sfda,1.0,1.0,1.0,0.007740027010766336,0.010129844652473406,0.012039662611541276,0.011175149775226587,0.006123188272256911,0.9998791439929589,0.9999131456110212,0.9897959183673469,0.001853855491495456
va_long_beach,hungary,5,conservative_candidate,1.0,1.0,1.0,0.014299696550563706,0.018714883608704394,0.01563739081937998,0.015362446720246179,0.007971323178138862,0.999896129880691,0.9999335551367607,0.9931972789115646,0.002691588839706111
va_long_beach,hungary,6,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,hungary,6,entropy_sfda,0.9047619047619048,1.0,1.0,0.3607412500918846,0.37704794703405214,0.3791010755693471,0.3568471343023702,0.18009329863736614,0.9711171159067801,0.9802692727680431,0.826530612244898,0.09602706560066768
va_long_beach,hungary,6,reliability_gated_sfda,0.9761904761904763,1.0,1.0,0.03333840082711724,0.034845406745308845,0.03540122447746205,0.03285317571135242,0.016560068472258653,0.9998813835505506,0.9999022035162277,0.9886621315192743,0.003999527417072632
va_long_beach,hungary,6,conservative_candidate,0.9761904761904763,1.0,1.0,0.008871483551846138,0.009272503933270584,0.010659621076415465,0.010355255741160254,0.005055215767121955,0.9999636284662102,0.9999785667495978,0.9943310657596371,0.0018190139410447102
va_long_beach,hungary,7,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,hungary,7,entropy_sfda,0.9523809523809524,1.0,1.0,0.19419828893823177,0.23045594855759152,0.20447302942748324,0.20368673687335104,0.0974437278364501,0.9849891535761621,0.9896744837422822,0.9183673469387755,0.07578737243097655
va_long_beach,hungary,7,reliability_gated_sfda,1.0,1.0,1.0,0.024114403921959442,0.028616667325548215,0.024662492110134934,0.02312479598185742,0.011455747052115524,0.9998963975682152,0.9999186860038107,0.9931972789115646,0.003344988843210702
va_long_beach,hungary,7,conservative_candidate,1.0,1.0,1.0,0.013146002631989385,0.015600418123453799,0.01393292396610655,0.01347323355730615,0.006585162085392699,0.9999593977960162,0.9999720611825018,0.9988662131519274,0.0017298888795229846
va_long_beach,hungary,8,pseudo_label_sfda,1.0,1.0,1.0,0.03180932000958704,0.027132292424696603,0.034864117149208125,0.037551550207354054,0.01634179428185171,0.9998851065795604,0.9999138477043412,0.9931972789115646,0.007769348163183047
va_long_beach,hungary,8,entropy_sfda,0.9285714285714287,0.6666666666666666,0.5,0.33785348446975083,0.2881777898607452,0.36964900296471587,0.35989235987653956,0.18104003504946672,0.988403517046858,0.9921149487469658,0.8673469387755102,0.08187053692178661
va_long_beach,hungary,8,reliability_gated_sfda,1.0,1.0,1.0,0.037022743372956184,0.03157916922640266,0.0418038987329069,0.038185150275239624,0.018301289884833982,0.9998351251369434,0.9999036082258128,0.9931972789115646,0.0043640121513483475
va_long_beach,hungary,8,conservative_candidate,1.0,1.0,1.0,0.013068423083403106,0.01114693041290044,0.016728490591568907,0.015698315444751774,0.008042740508126676,0.9999051909582368,0.9999535294887884,0.992063492063492,0.001825863305403258
va_long_beach,hungary,9,pseudo_label_sfda,1.0,1.0,1.0,0.03766577621919946,0.04800388151425874,0.03893155595293204,0.03790538060820846,0.01866461626979588,0.9995850792506215,0.999723963392668,0.9818594104308392,0.006094502956688811
va_long_beach,hungary,9,entropy_sfda,0.9761904761904763,1.0,1.0,0.3147578030094309,0.4011492075305026,0.3545662550051765,0.33662695556267863,0.168497553223798,0.9622389573749296,0.9828132990241834,0.8514739229024945,0.08323553285631193
va_long_beach,hungary,9,reliability_gated_sfda,1.0,1.0,1.0,0.01997673701564191,0.025459741255818527,0.021209119453808378,0.016928429395193314,0.0103451471322149,0.9998790353567449,0.9999013514316962,0.9875283446712018,0.002658942321530815
va_long_beach,hungary,9,conservative_candidate,1.0,1.0,1.0,0.012860122984049056,0.016389834007201752,0.01386054521719125,0.012835097708375508,0.006781657227732436,0.9999081543984437,0.9999597306271586,0.9920634920634921,0.0016668084121885785
va_long_beach,switzerland,0,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,0,entropy_sfda,0.9761904761904763,0.6666666666666666,0.5,0.05124293817259298,0.0391355846077991,0.0994282655045015,0.0848294684547,0.04893305154950944,0.9976241860012129,0.9981346200394541,0.9376693766937669,0.044785902267549096
va_long_beach,switzerland,0,reliability_gated_sfda,1.0,1.0,1.0,0.02275009231378474,0.017374846063326545,0.0240706003958148,0.023707477434072845,0.012414008977369783,0.9999284748271664,0.9999552822868849,0.983739837398374,0.0021980639880265647
va_long_beach,switzerland,0,conservative_candidate,1.0,1.0,1.0,0.011687419301588932,0.00892599064838153,0.013341875741206216,0.012026098207570852,0.006192419875178217,0.9999775689660978,0.9999858915815243,0.9945799457994581,0.0017672232011469412
va_long_beach,switzerland,1,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,1,entropy_sfda,0.9523809523809524,0.6666666666666666,0.5,0.11961705792584429,0.09720786503872761,0.15262550101716643,0.13803108641877784,0.0697325001267868,0.9953361318972357,0.9967979465305405,0.964769647696477,0.04806029578534568
va_long_beach,switzerland,1,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,1,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,2,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,2,entropy_sfda,1.0,1.0,1.0,0.05732462995481924,0.04708050130520669,0.09859317602138035,0.0864528776146472,0.04932702317663135,0.9965588245945562,0.997987305059007,0.948509485094851,0.041485638637852866
va_long_beach,switzerland,2,reliability_gated_sfda,1.0,1.0,1.0,0.01847300456057658,0.015171808627649034,0.024092477644485105,0.022969619370997025,0.011504939943027433,0.9999217621235538,0.9999606697830908,0.986449864498645,0.0020090949729206077
va_long_beach,switzerland,2,conservative_candidate,1.0,1.0,1.0,0.008503474143524523,0.006983871083486003,0.010680954434683265,0.009763245383510423,0.005007374896476869,0.9999832459030311,0.9999915125553026,0.997289972899729,0.0013377351489493523
va_long_beach,switzerland,3,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,3,entropy_sfda,1.0,1.0,1.0,0.060766953144054746,0.04524541302847891,0.1079903859965457,0.10255174548365181,0.05397952602307759,0.996005166236809,0.9974758271909053,0.983739837398374,0.043262501315372744
va_long_beach,switzerland,3,reliability_gated_sfda,1.0,1.0,1.0,0.016888957186845008,0.01257505607904354,0.02093021891136883,0.0203630948672072,0.01038111922040629,0.9999227362879699,0.9999530916683551,1.0,0.002818320582552651
va_long_beach,switzerland,3,conservative_candidate,1.0,1.0,1.0,0.012003967914293224,0.008937826535012692,0.013474371166895751,0.012356422608718099,0.006788946598105877,0.9999829740553241,0.999988804193893,1.0,0.001349485502010439
va_long_beach,switzerland,4,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,4,entropy_sfda,1.0,1.0,1.0,0.1311768497295971,0.10660570684003327,0.14746740916423712,0.14596996345790098,0.06906757099044637,0.9971096634773537,0.9976323999595721,0.953929539295393,0.04350176211295089
va_long_beach,switzerland,4,reliability_gated_sfda,1.0,1.0,1.0,0.00917386790021511,0.007455482228575451,0.009999364207861223,0.009702749492135052,0.005249949557000651,0.9999735535931509,0.9999845938433769,0.991869918699187,0.0011971042892797194
va_long_beach,switzerland,4,conservative_candidate,1.0,1.0,1.0,0.0048644206149108145,0.003953250890601255,0.0057338441482993815,0.006696917116641879,0.0027263998606322083,0.9999902385218298,0.9999967508664241,0.991869918699187,0.0005817643510616873
va_long_beach,switzerland,5,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,5,entropy_sfda,1.0,1.0,1.0,0.0387372010003807,0.03755651961445402,0.048049813335275415,0.0404232094588225,0.02280729880464032,0.9993494972521724,0.9995429975698352,0.9701897018970189,0.03040638251033256
va_long_beach,switzerland,5,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,5,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,6,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,6,entropy_sfda,0.9761904761904763,1.0,1.0,0.07202397521004009,0.061326856621571876,0.08221755717833612,0.0729597972240299,0.042525085807846905,0.9983850844435125,0.9989567237494335,0.9728997289972899,0.03838928298252385
va_long_beach,switzerland,6,reliability_gated_sfda,0.9761904761904763,1.0,1.0,0.011526429864856691,0.009814505650642453,0.012497463341240628,0.012773408598150177,0.0067507415365830594,0.9999751451041892,0.9999844877846763,0.9972899728997289,0.0012408046703028459
va_long_beach,switzerland,6,conservative_candidate,1.0,1.0,1.0,0.005233330645965678,0.004456067819673413,0.006166388918134588,0.0065256640955337585,0.002907833457752441,0.9999922350143985,0.9999962695942874,1.0,0.0012699288081347462
va_long_beach,switzerland,7,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,7,entropy_sfda,1.0,1.0,1.0,0.05611699954282431,0.05500477698746534,0.06217806007865932,0.056273193389642935,0.029613033145869962,0.9991832623455625,0.9994522798737465,0.9810298102981029,0.03443365004973683
va_long_beach,switzerland,7,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,7,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,8,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,8,entropy_sfda,0.9761904761904763,1.0,1.0,0.07459016034047865,0.053398618390333656,0.10269295440443006,0.09165834076702581,0.04968669080366541,0.9974748109221507,0.9980884902229565,0.9512195121951219,0.04828408166645019
va_long_beach,switzerland,8,reliability_gated_sfda,1.0,1.0,1.0,0.013431785811104123,0.009615729495068743,0.01747554965526418,0.017745948862284464,0.009166280892237885,0.9999072372565339,0.9999490658857055,0.9891598915989159,0.0014697669482812631
va_long_beach,switzerland,8,conservative_candidate,1.0,1.0,1.0,0.0068884449802733075,0.004931393673446867,0.009739668178561395,0.009856491349637633,0.004600086602576745,0.999983059548211,0.9999918465344387,0.9972899728997289,0.0010268957149691684
va_long_beach,switzerland,9,pseudo_label_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,9,entropy_sfda,1.0,1.0,1.0,0.09764950688426832,0.07611658768335457,0.10038956529050169,0.08567790815141055,0.04878329720789214,0.9992739835505575,0.9994983584250529,0.9810298102981029,0.038668158577709666
va_long_beach,switzerland,9,reliability_gated_sfda,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
va_long_beach,switzerland,9,conservative_candidate,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
