source,target,direction,seed,method,delta_roc_auc,negative_adaptation_auc,global_importance_spearman,global_top3_overlap_fraction,global_importance_relative_l1_drift,patient_l1_drift_mean,patient_l2_drift_mean,patient_cosine_similarity_mean,patient_top3_overlap_mean,mean_absolute_probability_shift
switzerland,cleveland,switzerland -> cleveland,5,entropy_sfda,-0.0029829794700824,True,1.0,1.0,0.1495358299573655,0.1866042894077265,0.0920041868988693,0.9909593336834416,0.88008800880088,0.0423246637822771
switzerland,cleveland,switzerland -> cleveland,5,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,5,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,6,pseudo_label_sfda,0.0029391121249341,False,0.9047619047619048,0.6666666666666666,0.2877151435425541,0.4035210543109558,0.181947507892924,0.9888778677209796,0.9141914191419142,0.0533123606502419
switzerland,cleveland,switzerland -> cleveland,6,entropy_sfda,-0.0066020354448149,True,0.9523809523809524,1.0,0.1563053618475784,0.2290171972007114,0.107567473358127,0.987772744427282,0.9086908690869088,0.0444075398319231
switzerland,cleveland,switzerland -> cleveland,6,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,6,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,7,pseudo_label_sfda,0.0036848569924546,False,0.9761904761904764,0.6666666666666666,0.1984087219112231,0.2962856053736056,0.1441239878211098,0.9927623018807256,0.9306930693069309,0.0484310968874311
switzerland,cleveland,switzerland -> cleveland,7,entropy_sfda,0.0009212142481136,False,0.9761904761904764,0.6666666666666666,0.1393413641678329,0.2031740112466566,0.0981084889426988,0.994912020802443,0.9405940594059404,0.0479611699337219
switzerland,cleveland,switzerland -> cleveland,7,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,7,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,8,pseudo_label_sfda,0.0054395507983857,False,0.9761904761904764,0.6666666666666666,0.190619933886171,0.3099698926277593,0.1566871961319081,0.9960624483614092,0.9625962596259624,0.0506817531270949
switzerland,cleveland,switzerland -> cleveland,8,entropy_sfda,-0.0014476223898928,True,0.9761904761904764,0.6666666666666666,0.1686914102055382,0.28352024956478,0.1339701552518964,0.9945842582476396,0.9482948294829484,0.0560192324147366
switzerland,cleveland,switzerland -> cleveland,8,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,8,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,9,pseudo_label_sfda,-0.0040357957536411,True,0.9761904761904764,1.0,0.2796325146614924,0.4499994020950565,0.2148387646202197,0.9965461330951269,0.9427942794279428,0.0527897380759613
switzerland,cleveland,switzerland -> cleveland,9,entropy_sfda,-0.0119757852254781,True,0.9761904761904764,1.0,0.2209725590023578,0.3686144283716029,0.1688053063815294,0.99462105130822,0.9317931793179316,0.053459350228703
switzerland,cleveland,switzerland -> cleveland,9,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,cleveland,switzerland -> cleveland,9,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,0,pseudo_label_sfda,-0.0044660778803692,True,1.0,1.0,0.1890156769601483,0.2712037006870553,0.1481474418190985,0.9957956439397184,0.9342403628117916,0.0495078444075422
switzerland,hungary,switzerland -> hungary,0,entropy_sfda,-0.0182155760738659,True,1.0,1.0,0.1343326751870696,0.2565333882845464,0.1324169192396665,0.9893248393773392,0.909297052154195,0.0533627938656579
switzerland,hungary,switzerland -> hungary,0,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,0,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,1,pseudo_label_sfda,-0.0011039743075069,True,1.0,1.0,0.2734845520824186,0.4788063087082487,0.2398765112990152,0.995175209094871,0.9138321995464852,0.0491047215705015
switzerland,hungary,switzerland -> hungary,1,entropy_sfda,-0.0123946206342833,True,0.9761904761904764,1.0,0.2441853930754438,0.4639214307552268,0.2157254815897111,0.9895277234271032,0.883219954648526,0.0525678377978655
switzerland,hungary,switzerland -> hungary,1,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,1,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,2,pseudo_label_sfda,0.0036631874749097,False,1.0,1.0,0.2284529713222811,0.3318934997307818,0.1762050675719597,0.9979114765827722,0.9591836734693876,0.0449655923713632
switzerland,hungary,switzerland -> hungary,2,entropy_sfda,-0.0016057808109192,True,0.9761904761904764,1.0,0.1677127073193147,0.2584726340758724,0.1397519532229852,0.995795833934873,0.9421768707482994,0.0483523548460331
switzerland,hungary,switzerland -> hungary,2,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,2,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,3,pseudo_label_sfda,0.0005519871537534,False,0.9761904761904764,1.0,0.2350637598866785,0.3607198097797787,0.1798887748159137,0.9955429510106596,0.9297052154195012,0.0442474873698487
switzerland,hungary,switzerland -> hungary,3,entropy_sfda,-0.0072260136491369,True,0.9285714285714288,1.0,0.1782170143218836,0.2865232560430419,0.1395039474715636,0.9924887247718164,0.9104308390022676,0.0429165819469763
switzerland,hungary,switzerland -> hungary,3,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,3,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,4,pseudo_label_sfda,0.0016057808109192,False,1.0,1.0,0.2028154882261557,0.3906406354374042,0.1898226420808093,0.9970609975256052,0.9308390022675735,0.0514198426081209
switzerland,hungary,switzerland -> hungary,4,entropy_sfda,-0.0018065034122843,True,0.9047619047619048,1.0,0.1555965651512272,0.3183260635177106,0.1484978024778716,0.9938605579000888,0.9251700680272108,0.0526802977737115
switzerland,hungary,switzerland -> hungary,4,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,4,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,5,pseudo_label_sfda,0.0050682456844641,False,0.9761904761904764,1.0,0.1635533445318279,0.21457437259762,0.1246638845462424,0.9938043503593356,0.9229024943310656,0.0461321487313225
switzerland,hungary,switzerland -> hungary,5,entropy_sfda,-0.0034122842232033,True,0.9761904761904764,1.0,0.141961752924868,0.2078786003699352,0.1068244313492677,0.9869555840004116,0.9002267573696145,0.0462427826560273
switzerland,hungary,switzerland -> hungary,5,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,5,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,6,pseudo_label_sfda,-0.0167101565636291,True,0.8333333333333335,1.0,0.2908106055823905,0.3566176033686517,0.1668150727629755,0.9862026933710452,0.9285714285714286,0.0526425258642962
switzerland,hungary,switzerland -> hungary,6,entropy_sfda,-0.0287033319951828,True,0.8333333333333335,1.0,0.2234130909531092,0.282278432889242,0.1264052087170455,0.9820157441381716,0.9081632653061223,0.0467927774199012
switzerland,hungary,switzerland -> hungary,6,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,6,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,7,pseudo_label_sfda,0.0028101164191086,False,0.9761904761904764,1.0,0.1906585028941735,0.2507758687483344,0.1267163369683494,0.9956485751362404,0.9648526077097508,0.0465391641165934
switzerland,hungary,switzerland -> hungary,7,entropy_sfda,-0.0029104777197912,True,0.9047619047619048,1.0,0.1586172736114025,0.2223876203189277,0.1060658851694087,0.9908897056506132,0.9523809523809524,0.049377209880725
switzerland,hungary,switzerland -> hungary,7,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,7,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,8,pseudo_label_sfda,-0.0031112003211561,True,0.9523809523809524,1.0,0.2139528974949613,0.3063148011983646,0.1623753707190374,0.996478563620257,0.9421768707482994,0.0486264007837594
switzerland,hungary,switzerland -> hungary,8,entropy_sfda,-0.0121437173825772,True,0.9523809523809524,1.0,0.2220593123008739,0.3225378086804293,0.1542858099966776,0.9907258297855636,0.9013605442176872,0.0526908630011032
switzerland,hungary,switzerland -> hungary,8,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,8,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,9,pseudo_label_sfda,-0.0011039743075069,True,1.0,1.0,0.2566470006045745,0.3746820352581028,0.1782808406186565,0.9953886643968408,0.9229024943310656,0.0510227787656848
switzerland,hungary,switzerland -> hungary,9,entropy_sfda,-0.0065234845443595,True,0.9523809523809524,0.6666666666666666,0.1863315239316292,0.2792508468929449,0.1319051827443785,0.990696672285666,0.8809523809523809,0.0514876443107111
switzerland,hungary,switzerland -> hungary,9,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,hungary,switzerland -> hungary,9,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,0,pseudo_label_sfda,0.0201342281879195,False,1.0,1.0,0.2161159714225305,0.3132385378990875,0.1569045610428801,0.9957610022458916,0.9516666666666664,0.0347493407130241
switzerland,va_long_beach,switzerland -> va_long_beach,0,entropy_sfda,0.0161863403079353,False,1.0,1.0,0.0945581417200889,0.1478811172176211,0.0742508210637178,0.997479180659317,0.9583333333333331,0.0232236894965171
switzerland,va_long_beach,switzerland -> va_long_beach,0,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,0,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,1,pseudo_label_sfda,0.0096065271746282,False,1.0,1.0,0.2206029919619141,0.4020994335124851,0.2076194863491222,0.9950340121968124,0.9566666666666668,0.0372158750891685
switzerland,va_long_beach,switzerland -> va_long_beach,1,entropy_sfda,0.0075009869719701,False,1.0,1.0,0.095100280798964,0.2012940082789282,0.1056472341988304,0.9967928170991612,0.9633333333333334,0.0254432862997055
switzerland,va_long_beach,switzerland -> va_long_beach,1,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,1,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,2,pseudo_label_sfda,0.0143439926306092,False,1.0,1.0,0.2742105555448212,0.4066117784771086,0.2066154752153394,0.9948506004556108,0.9333333333333332,0.032330532670021
switzerland,va_long_beach,switzerland -> va_long_beach,2,entropy_sfda,0.0114488748519541,False,1.0,1.0,0.1289410210775897,0.1986605276957379,0.1002979985225948,0.9969383605356508,0.9533333333333333,0.0202793022990226
switzerland,va_long_beach,switzerland -> va_long_beach,2,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,2,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,3,pseudo_label_sfda,0.0069746019213053,False,1.0,1.0,0.2530185340320611,0.3553401260147802,0.1766422081298752,0.9952201830766928,0.9433333333333332,0.0313849261403083
switzerland,va_long_beach,switzerland -> va_long_beach,3,entropy_sfda,0.0063166206079747,False,1.0,1.0,0.1012032260351182,0.1532270579600299,0.0789068029346483,0.9971395158494668,0.95,0.0184167039394378
switzerland,va_long_beach,switzerland -> va_long_beach,3,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,3,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,4,pseudo_label_sfda,0.0125016449532833,False,0.9761904761904764,1.0,0.2299519361055557,0.3935166288015898,0.1857173924490738,0.9958378456301192,0.965,0.0351852324604988
switzerland,va_long_beach,switzerland -> va_long_beach,4,entropy_sfda,0.0107908935386236,False,1.0,1.0,0.1073950325564855,0.1878734264032391,0.0880589149038536,0.9977491721054682,0.975,0.0233894252777099
switzerland,va_long_beach,switzerland -> va_long_beach,4,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,4,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,5,pseudo_label_sfda,0.0075009869719699,False,0.9761904761904764,1.0,0.2193339914207919,0.2340576981400954,0.119369366959758,0.996395080156077,0.9483333333333336,0.0314895251393318
switzerland,va_long_beach,switzerland -> va_long_beach,5,entropy_sfda,0.0050006579813133,False,1.0,1.0,0.0902887808565628,0.096969626325881,0.0496294998335242,0.998125498284324,0.9666666666666668,0.0177498739957809
switzerland,va_long_beach,switzerland -> va_long_beach,5,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,5,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,6,pseudo_label_sfda,0.0130280300039478,False,1.0,1.0,0.2199605876090027,0.2791548077457628,0.1308745963364396,0.9941159810898992,0.9483333333333333,0.039323690533638
switzerland,va_long_beach,switzerland -> va_long_beach,6,entropy_sfda,0.0078957757599684,False,1.0,1.0,0.0927739954835426,0.1297595466730854,0.0611829666238984,0.9968164735515896,0.9566666666666668,0.0245651623606681
switzerland,va_long_beach,switzerland -> va_long_beach,6,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,6,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,7,pseudo_label_sfda,0.0127648374786156,False,0.9761904761904764,1.0,0.2341004759724911,0.2951987575617386,0.1431520043887918,0.9939141927783997,0.93,0.0331767272949218
switzerland,va_long_beach,switzerland -> va_long_beach,7,entropy_sfda,0.0106592972759573,False,0.9761904761904764,1.0,0.1008144633181621,0.1348798847853322,0.0691263811176842,0.9965469169289612,0.9516666666666664,0.0201396456360816
switzerland,va_long_beach,switzerland -> va_long_beach,7,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,7,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,8,pseudo_label_sfda,0.0173707066719304,False,1.0,1.0,0.2181523021480817,0.3414488945895573,0.1688463795859516,0.9964250077485376,0.9566666666666668,0.0371159443259239
switzerland,va_long_beach,switzerland -> va_long_beach,8,entropy_sfda,0.0144097907619423,False,1.0,1.0,0.0971267806165945,0.1626338109804782,0.0813390209572438,0.9978256274377588,0.9616666666666666,0.0244697919487953
switzerland,va_long_beach,switzerland -> va_long_beach,8,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,8,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,9,pseudo_label_sfda,0.0103961047506252,False,0.9523809523809524,1.0,0.2817183603662101,0.3982832840303308,0.1908649482836514,0.9955296522242258,0.9333333333333336,0.0328812938928604
switzerland,va_long_beach,switzerland -> va_long_beach,9,entropy_sfda,0.005658639294644,False,0.9523809523809524,1.0,0.1310384694336698,0.1891411335798329,0.0930147216408497,0.9973662577579806,0.955,0.0214071807265281
switzerland,va_long_beach,switzerland -> va_long_beach,9,reliability_gated_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
switzerland,va_long_beach,switzerland -> va_long_beach,9,conservative_candidate,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
va_long_beach,cleveland,va_long_beach -> cleveland,0,pseudo_label_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
va_long_beach,cleveland,va_long_beach -> cleveland,0,entropy_sfda,-0.007764520091244,True,0.9761904761904764,1.0,0.1957626264191017,0.3807838615226027,0.1811454770213868,0.9806726551573672,0.911991199119912,0.1016777804975856
va_long_beach,cleveland,va_long_beach -> cleveland,0,reliability_gated_sfda,0.000482540796631,False,1.0,1.0,0.0314512828803812,0.0441576043276009,0.0205610922435367,0.9999087563723484,0.988998899889989,0.0044017489200378
va_long_beach,cleveland,va_long_beach -> cleveland,0,conservative_candidate,-0.0003948061063343,True,1.0,1.0,0.0120384973646669,0.0177604709494967,0.008161100176652,0.9999727276356564,0.9955995599559956,0.0021584798203836
va_long_beach,cleveland,va_long_beach -> cleveland,1,pseudo_label_sfda,0.0004386734514828,False,1.0,1.0,0.0645631216120805,0.0934333694387965,0.0450192934630147,0.9992313159709442,0.988998899889989,0.0131072583961801
va_long_beach,cleveland,va_long_beach -> cleveland,1,entropy_sfda,-0.0055272854886821,True,0.9047619047619048,0.6666666666666666,0.3697172573126544,0.6192033330927257,0.3087159903839944,0.950500854816149,0.8932893289328934,0.1298503899338221
va_long_beach,cleveland,va_long_beach -> cleveland,1,reliability_gated_sfda,0.0002193367257413,False,1.0,1.0,0.0311172276568589,0.0442311683785015,0.0209703135081652,0.9999061818754108,0.9955995599559956,0.0034106672793725
va_long_beach,cleveland,va_long_beach -> cleveland,1,conservative_candidate,0.0007018775223723,False,1.0,1.0,0.0144422416803973,0.0238107990772603,0.0124155336637295,0.9998633035134008,0.9966996699669968,0.0035355613373293
va_long_beach,cleveland,va_long_beach -> cleveland,2,pseudo_label_sfda,-0.0004386734514828,True,1.0,1.0,0.0406846647138905,0.0530446219650287,0.0265728236998165,0.9998362270551504,0.9856985698569858,0.0095574584337744
va_long_beach,cleveland,va_long_beach -> cleveland,2,entropy_sfda,-0.0007018775223724,True,0.9285714285714288,1.0,0.1938457708224275,0.2819657750682375,0.1392339949886127,0.9873147280152008,0.9163916391639164,0.0921731972851769
va_long_beach,cleveland,va_long_beach -> cleveland,2,reliability_gated_sfda,8.77346902964371e-05,False,1.0,1.0,0.0259713692425794,0.0328155385771577,0.0165651875815534,0.999944733769174,0.9966996699669968,0.0031804608629875
va_long_beach,cleveland,va_long_beach -> cleveland,2,conservative_candidate,-8.773469029654812e-05,True,1.0,1.0,0.0084902782891654,0.0136009885120566,0.0063804561971704,0.9999676035218809,0.9977997799779976,0.0018917991973385
va_long_beach,cleveland,va_long_beach -> cleveland,3,pseudo_label_sfda,8.773469029632608e-05,False,1.0,1.0,0.0286097578634931,0.039283570576761,0.0189882600593382,0.9996840562048436,0.9856985698569858,0.0086916008404772
va_long_beach,cleveland,va_long_beach -> cleveland,3,entropy_sfda,0.0009212142481135,False,0.9047619047619048,1.0,0.2264880643001047,0.3220146495566773,0.1503414105242013,0.9701960754579269,0.8888888888888891,0.1050578113829735
va_long_beach,cleveland,va_long_beach -> cleveland,3,reliability_gated_sfda,0.000350938761186,False,0.9761904761904764,1.0,0.0162912576229701,0.0232963896529768,0.0119468860377553,0.9998969883384776,0.9944994499449944,0.0026316916195079
va_long_beach,cleveland,va_long_beach -> cleveland,3,conservative_candidate,0.0005702754869273,False,1.0,1.0,0.0104001584095907,0.015518627295748,0.0076873458542484,0.9999650033620462,0.9966996699669968,0.0013215540856024
va_long_beach,cleveland,va_long_beach -> cleveland,4,pseudo_label_sfda,4.386734514827406e-05,False,1.0,1.0,0.0570890957895487,0.065489867362924,0.0313850309708916,0.999830564272332,0.988998899889989,0.0092049935469926
va_long_beach,cleveland,va_long_beach -> cleveland,4,entropy_sfda,0.007281979294613,False,0.9761904761904764,0.6666666666666666,0.3547153561456689,0.427911968673083,0.2032753742261697,0.987883032421728,0.9196919691969196,0.0815428734415828
va_long_beach,cleveland,va_long_beach -> cleveland,4,reliability_gated_sfda,0.0006580101772241,False,1.0,1.0,0.0259586323774776,0.0292872005645909,0.0143540928259189,0.9999577192015356,0.9944994499449946,0.0034242333358663
va_long_beach,cleveland,va_long_beach -> cleveland,4,conservative_candidate,-0.0002193367257413,True,1.0,1.0,0.0116726970729736,0.0139419939072664,0.0065033392438214,0.9999794217472234,0.9922992299229924,0.0012564322736003
va_long_beach,cleveland,va_long_beach -> cleveland,5,pseudo_label_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
va_long_beach,cleveland,va_long_beach -> cleveland,5,entropy_sfda,-8.773469029654812e-05,True,0.9761904761904764,1.0,0.1380677583288925,0.2018875291772922,0.0992700016965913,0.984030216603669,0.9328932893289328,0.0730621011147011
va_long_beach,cleveland,va_long_beach -> cleveland,5,reliability_gated_sfda,-8.773469029654812e-05,True,1.0,1.0,0.0046826420068621,0.007946030537184,0.003819079483746,0.9999450626683988,0.9977997799779976,0.0016457680428382
va_long_beach,cleveland,va_long_beach -> cleveland,5,conservative_candidate,0.0,False,1.0,1.0,0.0093594426863452,0.0103472911843241,0.0048594032644562,0.9999543366581096,0.9977997799779976,0.0020429710350414
va_long_beach,cleveland,va_long_beach -> cleveland,6,pseudo_label_sfda,-0.0019740305316724,True,1.0,1.0,0.048324962275012,0.0639306469355306,0.0304584999878364,0.9996610239082002,0.979097909790979,0.0118781364593568
va_long_beach,cleveland,va_long_beach -> cleveland,6,entropy_sfda,-0.0161431830145639,True,0.9047619047619048,1.0,0.2762057588713848,0.3692783458414017,0.1858266254555992,0.976570492888812,0.8778877887788779,0.1098049497446998
va_long_beach,cleveland,va_long_beach -> cleveland,6,reliability_gated_sfda,0.000175469380593,False,0.9761904761904764,1.0,0.027855789467991,0.0365309267027823,0.0176223078228426,0.9999391518900154,0.9955995599559956,0.0038531634083675
va_long_beach,cleveland,va_long_beach -> cleveland,6,conservative_candidate,-8.773469029654812e-05,True,1.0,1.0,0.0063752754562,0.0102995519387315,0.0047493214072481,0.9999799877834904,0.997799779977998,0.0018913031804679
va_long_beach,cleveland,va_long_beach -> cleveland,7,pseudo_label_sfda,0.0009212142481137,False,1.0,1.0,0.0084110752973311,0.0087861015899191,0.0041572074194056,0.9999710611010008,0.9988998899889988,0.0016602434144161
va_long_beach,cleveland,va_long_beach -> cleveland,7,entropy_sfda,0.002763642744341,False,0.880952380952381,0.6666666666666666,0.1900835335601566,0.235609709434789,0.1150283260335652,0.989194430890556,0.9328932893289328,0.076597529669406
va_long_beach,cleveland,va_long_beach -> cleveland,7,reliability_gated_sfda,-0.0002193367257413,True,1.0,1.0,0.0149010548162759,0.016382414155784,0.0082179248703767,0.9999650123843702,0.9966996699669968,0.0015185525511751
va_long_beach,cleveland,va_long_beach -> cleveland,7,conservative_candidate,-0.0003070714160379,True,1.0,1.0,0.0150384438890073,0.01611746667199,0.0075720955339755,0.9999749929306478,0.9955995599559956,0.0021329239846849
va_long_beach,cleveland,va_long_beach -> cleveland,8,pseudo_label_sfda,-0.0005702754869275,True,1.0,1.0,0.035392151499777,0.053093173685363,0.0236422839751608,0.9998769770091832,0.9911991199119912,0.0109806693229738
va_long_beach,cleveland,va_long_beach -> cleveland,8,entropy_sfda,-0.0066678364625373,True,0.9761904761904764,1.0,0.1470300807670331,0.2740146521991786,0.1249698097941154,0.987843326654445,0.9207920792079208,0.1099559589974557
va_long_beach,cleveland,va_long_beach -> cleveland,8,reliability_gated_sfda,0.0003070714160378,False,1.0,1.0,0.0283111849525268,0.0427321385469191,0.0184302847262416,0.9998965126374136,0.99009900990099,0.0038146637257176
va_long_beach,cleveland,va_long_beach -> cleveland,8,conservative_candidate,-0.0002632040708896,True,1.0,1.0,0.0062768169074389,0.0123433680866835,0.0056512926248615,0.9999719659171332,0.9944994499449946,0.001352439324061
va_long_beach,cleveland,va_long_beach -> cleveland,9,pseudo_label_sfda,-0.0011844183190032,True,0.9761904761904764,1.0,0.0575957194230878,0.0704467881199042,0.032974978158766,0.9996122748412096,0.9845984598459848,0.0099429198027443
va_long_beach,cleveland,va_long_beach -> cleveland,9,entropy_sfda,-0.0088612037199509,True,0.9761904761904764,1.0,0.3218024954245865,0.422740948156037,0.1936328025888745,0.9825283258205983,0.9108910891089108,0.0873615010933514
va_long_beach,cleveland,va_long_beach -> cleveland,9,reliability_gated_sfda,-0.0003070714160378,True,1.0,1.0,0.0077899433595095,0.0132837119293405,0.0074099442325088,0.9999434908628289,0.992299229922992,0.0011982324689921
va_long_beach,cleveland,va_long_beach -> cleveland,9,conservative_candidate,-0.0001316020354447,True,1.0,1.0,0.0101305752553285,0.014050192169619,0.0063106716133958,0.9999651506044792,0.992299229922992,0.0014148826646332
va_long_beach,hungary,va_long_beach -> hungary,0,pseudo_label_sfda,0.0,False,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
va_long_beach,hungary,va_long_beach -> hungary,0,entropy_sfda,0.0082296266559614,False,0.9285714285714288,1.0,0.324944543615227,0.3935715243721343,0.1979278475069558,0.9897357684659572,0.9172335600907028,0.0582209319687214
va_long_beach,hungary,va_long_beach -> hungary,0,reliability_gated_sfda,-0.0001003613006824,True,1.0,1.0,0.0343121477033731,0.0392750211083558,0.0178359446299032,0.9998706897430556,0.9931972789115646,0.0046633002506632
va_long_beach,hungary,va_long_beach -> hungary,0,conservative_candidate,-0.0009534323564833,True,1.0,1.0,0.0185260046342789,0.0214030218304693,0.0107275164018303,0.9999248334398048,0.9943310657596374,0.0024863155115218
va_long_beach,hungary,va_long_beach -> hungary,1,pseudo_label_sfda,0.0031613809714973,False,1.0,1.0,0.0391525849146437,0.0416001456397783,0.0202924972968627,0.9995597165314944,0.9807256235827666,0.0064112696112418
