source,target,seed,model_state,feature,mean_abs_shap,importance_rank,importance_fraction,top3
cleveland,hungary,7,reliability_gated_sfda,sex,0.6857705361076764,2,0.2067150234892816,True
cleveland,hungary,7,reliability_gated_sfda,cp,0.7220793691442875,1,0.2176597650301357,True
cleveland,hungary,7,reliability_gated_sfda,trestbps,0.1850002331054946,6,0.055765486439505275,False
cleveland,hungary,7,reliability_gated_sfda,restecg,0.0650061297188449,8,0.019595102041054125,False
cleveland,hungary,7,reliability_gated_sfda,thalach,0.5858167780034219,3,0.17658549419857045,True
cleveland,hungary,7,reliability_gated_sfda,exang,0.4022325546144932,5,0.12124684219771333,False
cleveland,hungary,7,reliability_gated_sfda,oldpeak,0.5163282069383937,4,0.15563922887566292,False
cleveland,hungary,7,source_only,age,0.1500874193123704,7,0.04627777717972322,False
cleveland,hungary,7,source_only,sex,0.6746732718786415,2,0.20802795789387793,True
cleveland,hungary,7,source_only,cp,0.7081199363296254,1,0.2183408628126184,True
cleveland,hungary,7,source_only,trestbps,0.1776391663046103,6,0.05477305022832775,False
cleveland,hungary,7,source_only,restecg,0.0647785251399463,8,0.019973733749251363,False
cleveland,hungary,7,source_only,thalach,0.5716857874724811,3,0.17627291888072005,True
cleveland,hungary,7,source_only,exang,0.3909840746022456,5,0.1205555666701485,False
cleveland,hungary,7,source_only,oldpeak,0.5052173922319902,4,0.1557781325853328,False
cleveland,hungary,8,conservative_candidate,age,0.2081382280448451,7,0.05818829903720381,False
cleveland,hungary,8,conservative_candidate,sex,0.7083068799455555,2,0.1980182733731194,True
cleveland,hungary,8,conservative_candidate,cp,0.7769905868236634,1,0.21721987853882635,True
cleveland,hungary,8,conservative_candidate,trestbps,0.2376380912004494,6,0.06643544745861273,False
cleveland,hungary,8,conservative_candidate,restecg,0.1027989088067448,8,0.028739043771701108,False
cleveland,hungary,8,conservative_candidate,thalach,0.6357537309043616,3,0.1777349050935057,True
cleveland,hungary,8,conservative_candidate,exang,0.4328690957100618,5,0.12101533015700569,False
cleveland,hungary,8,conservative_candidate,oldpeak,0.4744818346435521,4,0.1326488225700252,False
cleveland,hungary,8,entropy_sfda,age,0.2981159029042247,7,0.06733077921980785,False
cleveland,hungary,8,entropy_sfda,sex,0.809359518646383,2,0.18279738359659747,True
cleveland,hungary,8,entropy_sfda,cp,0.9340717024858852,1,0.21096417521795993,True
cleveland,hungary,8,entropy_sfda,trestbps,0.3230647541040897,6,0.07296558627156592,False
cleveland,hungary,8,entropy_sfda,restecg,0.1338031112175231,8,0.030220017290405254,False
cleveland,hungary,8,entropy_sfda,thalach,0.7597837806299177,3,0.17160048655579102,True
cleveland,hungary,8,entropy_sfda,exang,0.5540539063513279,5,0.12513549556059156,False
cleveland,hungary,8,entropy_sfda,oldpeak,0.6153791787888424,4,0.13898607628728094,False
cleveland,hungary,8,pseudo_label_sfda,age,0.2865789032214144,7,0.06446381053705473,False
cleveland,hungary,8,pseudo_label_sfda,sex,0.8436505577596677,2,0.18977297038812835,True
cleveland,hungary,8,pseudo_label_sfda,cp,0.9427861104241008,1,0.21207278175808367,True
cleveland,hungary,8,pseudo_label_sfda,trestbps,0.3109027991011155,6,0.06993529150751764,False
cleveland,hungary,8,pseudo_label_sfda,restecg,0.1248770613155207,8,0.02809017387734339,False
cleveland,hungary,8,pseudo_label_sfda,thalach,0.7759077704707984,3,0.17453473004331235,True
cleveland,hungary,8,pseudo_label_sfda,exang,0.5489323376392832,5,0.1234782805484514,False
cleveland,hungary,8,pseudo_label_sfda,oldpeak,0.611942542311387,4,0.13765196134010857,False
cleveland,hungary,8,reliability_gated_sfda,age,0.2118127679006437,7,0.058029198300457246,False
cleveland,hungary,8,reliability_gated_sfda,sex,0.7214449379770529,2,0.1976503672732764,True
cleveland,hungary,8,reliability_gated_sfda,cp,0.7923473005490315,1,0.21707510402753208,True
cleveland,hungary,8,reliability_gated_sfda,trestbps,0.244493202147942,6,0.06698248009870603,False
cleveland,hungary,8,reliability_gated_sfda,restecg,0.1044237655607292,8,0.02860841420969693,False
cleveland,hungary,8,reliability_gated_sfda,thalach,0.6480745004464675,3,0.17754946537273186,True
cleveland,hungary,8,reliability_gated_sfda,exang,0.4428388707998658,5,0.1213221700631857,False
cleveland,hungary,8,reliability_gated_sfda,oldpeak,0.4846713957788587,4,0.13278280065441378,False
cleveland,hungary,8,source_only,age,0.2041041041767148,7,0.057214193165966064,False
cleveland,hungary,8,source_only,sex,0.7110774329274284,2,0.19932828772636985,True
cleveland,hungary,8,source_only,cp,0.7761262703907112,1,0.21756269201166292,True
cleveland,hungary,8,source_only,trestbps,0.2373102713308176,6,0.06652250212682499,False
cleveland,hungary,8,source_only,restecg,0.1024505229152858,8,0.028718795399402447,False
cleveland,hungary,8,source_only,thalach,0.6327828298683982,3,0.17738084790716094,True
cleveland,hungary,8,source_only,exang,0.431101760731972,5,0.12084587672647619,False
cleveland,hungary,8,source_only,oldpeak,0.4724151979574338,4,0.13242680493613662,False
cleveland,hungary,9,conservative_candidate,age,0.1723102012821029,6,0.051758159753183854,False
cleveland,hungary,9,conservative_candidate,sex,0.7038377246813101,2,0.21141722964348045,True
cleveland,hungary,9,conservative_candidate,cp,0.754844512864884,1,0.2267385366331928,True
cleveland,hungary,9,conservative_candidate,trestbps,0.1452052719118136,7,0.04361644060940898,False
cleveland,hungary,9,conservative_candidate,restecg,0.0986751599984122,8,0.02963982780396916,False
cleveland,hungary,9,conservative_candidate,thalach,0.5296333953991633,3,0.15909011588240968,True
cleveland,hungary,9,conservative_candidate,exang,0.4168490970849383,5,0.12521221610419891,False
cleveland,hungary,9,conservative_candidate,oldpeak,0.5077854351324289,4,0.15252747357015614,False
cleveland,hungary,9,entropy_sfda,age,0.2624763748846112,6,0.06387500298302302,False
cleveland,hungary,9,entropy_sfda,sex,0.7744051493628292,2,0.1884555562281168,True
cleveland,hungary,9,entropy_sfda,cp,0.9175271326897756,1,0.2232850417997756,True
cleveland,hungary,9,entropy_sfda,trestbps,0.2105523171394328,7,0.05123901109681238,False
cleveland,hungary,9,entropy_sfda,restecg,0.1380910658094236,8,0.03360518539767026,False
cleveland,hungary,9,entropy_sfda,thalach,0.6104458006792607,4,0.14855518846792692,False
cleveland,hungary,9,entropy_sfda,exang,0.5595113204627418,5,0.1361600154654076,False
cleveland,hungary,9,entropy_sfda,oldpeak,0.6362098233432186,3,0.15482499856126752,True
cleveland,hungary,9,pseudo_label_sfda,age,0.2400056145372317,6,0.05797022744377575,False
cleveland,hungary,9,pseudo_label_sfda,sex,0.8284543372665335,2,0.200102345316898,True
cleveland,hungary,9,pseudo_label_sfda,cp,0.916074026280976,1,0.22126573897547502,True
cleveland,hungary,9,pseudo_label_sfda,trestbps,0.198618567912985,7,0.04797372585917825,False
cleveland,hungary,9,pseudo_label_sfda,restecg,0.1249213046200262,8,0.030173112638882522,False
cleveland,hungary,9,pseudo_label_sfda,thalach,0.6499261766177963,3,0.15698119543096165,True
cleveland,hungary,9,pseudo_label_sfda,exang,0.5439627988479373,5,0.13138712288447735,False
cleveland,hungary,9,pseudo_label_sfda,oldpeak,0.6381902338645491,4,0.1541465314503516,False
cleveland,hungary,9,reliability_gated_sfda,age,0.1744821560913602,6,0.05139480738259712,False
cleveland,hungary,9,reliability_gated_sfda,sex,0.7167808046678499,2,0.21113225682606784,True
cleveland,hungary,9,reliability_gated_sfda,cp,0.7685324002016133,1,0.2263760120832368,True
cleveland,hungary,9,reliability_gated_sfda,trestbps,0.1495867600477597,7,0.044061713196711635,False
cleveland,hungary,9,reliability_gated_sfda,restecg,0.1000695103917232,8,0.029476098454219425,False
cleveland,hungary,9,reliability_gated_sfda,thalach,0.5412561292411621,3,0.1594303688706943,True
cleveland,hungary,9,reliability_gated_sfda,exang,0.4260426412152798,5,0.12549351734607822,False
cleveland,hungary,9,reliability_gated_sfda,oldpeak,0.5181870437195512,4,0.1526352258403947,False
cleveland,hungary,9,source_only,age,0.1674915222422581,6,0.05055173898494825,False
cleveland,hungary,9,source_only,sex,0.7051383519076369,2,0.21282253236885304,True
cleveland,hungary,9,source_only,cp,0.7518387329337016,1,0.22691748738820403,True
cleveland,hungary,9,source_only,trestbps,0.1433880642938687,7,0.04327691278162989,False
cleveland,hungary,9,source_only,restecg,0.0982309973980442,8,0.02964775574440509,False
cleveland,hungary,9,source_only,thalach,0.5281447594871327,3,0.15940290989322525,True
cleveland,hungary,9,source_only,exang,0.4135923283111278,5,0.12482907282149062,False
cleveland,hungary,9,source_only,oldpeak,0.5054444920296978,4,0.15255159001724383,False
cleveland,switzerland,0,conservative_candidate,age,0.0586625920160014,8,0.02084625006485641,False
cleveland,switzerland,0,conservative_candidate,sex,0.229843089175297,6,0.08167669289690423,False
cleveland,switzerland,0,conservative_candidate,cp,0.6027291633162224,1,0.21418492480598864,True
cleveland,switzerland,0,conservative_candidate,trestbps,0.2853818512502755,5,0.10141286347374745,False
cleveland,switzerland,0,conservative_candidate,restecg,0.1485766497198341,7,0.05279797375836031,False
cleveland,switzerland,0,conservative_candidate,thalach,0.5666035078806666,2,0.20134736647305618,True
cleveland,switzerland,0,conservative_candidate,exang,0.4468124611833231,4,0.15877860111228667,False
cleveland,switzerland,0,conservative_candidate,oldpeak,0.4754503764575574,3,0.16895532741480015,True
cleveland,switzerland,0,entropy_sfda,age,0.0712557439588206,8,0.023933428206986008,False
cleveland,switzerland,0,entropy_sfda,sex,0.2380791310887269,6,0.0799661820215731,False
cleveland,switzerland,0,entropy_sfda,cp,0.6346371146165046,1,0.2131623498161883,True
cleveland,switzerland,0,entropy_sfda,trestbps,0.30614084948036,5,0.10282679872794889,False
cleveland,switzerland,0,entropy_sfda,restecg,0.1579798169957466,7,0.053062369405694025,False
cleveland,switzerland,0,entropy_sfda,thalach,0.6283606309216561,2,0.2110542001631612,True
cleveland,switzerland,0,entropy_sfda,exang,0.4555255088016269,4,0.15300222067227381,False
cleveland,switzerland,0,entropy_sfda,oldpeak,0.4852688989745892,3,0.16299245098617465,True
cleveland,switzerland,0,pseudo_label_sfda,age,0.0703765430290827,8,0.023478880869914367,False
cleveland,switzerland,0,pseudo_label_sfda,sex,0.2435428926615211,6,0.08125029047180135,False
cleveland,switzerland,0,pseudo_label_sfda,cp,0.6345948071287173,1,0.21171224439205938,True
cleveland,switzerland,0,pseudo_label_sfda,trestbps,0.3078273596749376,5,0.10269674518285792,False
cleveland,switzerland,0,pseudo_label_sfda,restecg,0.1582837155087836,7,0.05280629511089224,False
cleveland,switzerland,0,pseudo_label_sfda,thalach,0.6227450296661354,2,0.20775894544607415,True
cleveland,switzerland,0,pseudo_label_sfda,exang,0.4667621170117603,4,0.1557202395602095,False
cleveland,switzerland,0,pseudo_label_sfda,oldpeak,0.4933078059608616,3,0.16457635896619102,True
cleveland,switzerland,0,reliability_gated_sfda,age,0.0631138191849931,8,0.021876347452054114,False
cleveland,switzerland,0,reliability_gated_sfda,sex,0.2332755179651748,6,0.08085735182822644,False
cleveland,switzerland,0,reliability_gated_sfda,cp,0.6148335195366081,1,0.21311199151374266,True
cleveland,switzerland,0,reliability_gated_sfda,trestbps,0.2980198575698626,5,0.1032988660169719,False
cleveland,switzerland,0,reliability_gated_sfda,restecg,0.1519599579740434,7,0.052671964434536346,False
cleveland,switzerland,0,reliability_gated_sfda,thalach,0.5779956519164569,2,0.20034334588497646,True
cleveland,switzerland,0,reliability_gated_sfda,exang,0.4595667246153684,4,0.15929381987833774,False
cleveland,switzerland,0,reliability_gated_sfda,oldpeak,0.4862604027356558,3,0.16854631299115436,True
cleveland,switzerland,0,source_only,age,0.0584267072395678,8,0.02070316222101335,False
cleveland,switzerland,0,source_only,sex,0.2316656988644139,6,0.08208938636518426,False
cleveland,switzerland,0,source_only,cp,0.6049338890338029,1,0.2143547878935365,True
cleveland,switzerland,0,source_only,trestbps,0.2853423076515214,5,0.10110937896269244,False
cleveland,switzerland,0,source_only,restecg,0.1487980166452982,7,0.05272570751148566,False
cleveland,switzerland,0,source_only,thalach,0.5655196395634514,2,0.20038857896003762,True
cleveland,switzerland,0,source_only,exang,0.4492200924371316,4,0.1591785141772666,False
cleveland,switzerland,0,source_only,oldpeak,0.4782087735801451,3,0.16945048390878348,True
cleveland,switzerland,1,conservative_candidate,age,0.0880640267879073,8,0.037645086125746005,False
cleveland,switzerland,1,conservative_candidate,sex,0.2154098114801373,5,0.09208210436516173,False
cleveland,switzerland,1,conservative_candidate,cp,0.4381445536420233,3,0.1872954265094475,True
cleveland,switzerland,1,conservative_candidate,trestbps,0.1400923707704173,6,0.05988585300458329,False
cleveland,switzerland,1,conservative_candidate,restecg,0.1147663395045461,7,0.04905963186750969,False
cleveland,switzerland,1,conservative_candidate,thalach,0.3621852898409938,4,0.1548248124331142,False
cleveland,switzerland,1,conservative_candidate,exang,0.4408859536960358,2,0.1884673038911958,True
cleveland,switzerland,1,conservative_candidate,oldpeak,0.5397749458689515,1,0.23073978180324173,True
cleveland,switzerland,1,entropy_sfda,age,0.0925653134075152,8,0.03654343831398805,False
cleveland,switzerland,1,entropy_sfda,sex,0.2315845214496783,5,0.09142619802747488,False
cleveland,switzerland,1,entropy_sfda,cp,0.4841515969492616,2,0.1911360029630464,True
cleveland,switzerland,1,entropy_sfda,trestbps,0.1637136119273983,6,0.0646317509053379,False
cleveland,switzerland,1,entropy_sfda,restecg,0.1185304120834159,7,0.04679408131243064,False
cleveland,switzerland,1,entropy_sfda,thalach,0.4020891079709418,4,0.15873892685021293,False
cleveland,switzerland,1,entropy_sfda,exang,0.4684036479793428,3,0.1849189419434341,True
cleveland,switzerland,1,entropy_sfda,oldpeak,0.5719832464810309,1,0.22581065968407515,True
cleveland,switzerland,1,pseudo_label_sfda,age,0.0931321260125595,8,0.03769564423186543,False
cleveland,switzerland,1,pseudo_label_sfda,sex,0.2270563258297317,5,0.09190206264504087,False
cleveland,switzerland,1,pseudo_label_sfda,cp,0.4658708198041451,2,0.1885632963965225,True
cleveland,switzerland,1,pseudo_label_sfda,trestbps,0.1432660198959756,6,0.057987561840752516,False
cleveland,switzerland,1,pseudo_label_sfda,restecg,0.1172742480069031,7,0.047467276005613866,False
cleveland,switzerland,1,pseudo_label_sfda,thalach,0.384737957639968,4,0.15572440783468128,False
cleveland,switzerland,1,pseudo_label_sfda,exang,0.4618168802159588,3,0.1869224462302422,True
cleveland,switzerland,1,pseudo_label_sfda,oldpeak,0.5774792438085244,1,0.23373730481528138,True
cleveland,switzerland,1,reliability_gated_sfda,age,0.0889519906415399,8,0.037047104090530414,False
cleveland,switzerland,1,reliability_gated_sfda,sex,0.2202815729670408,5,0.09174380813828242,False
cleveland,switzerland,1,reliability_gated_sfda,cp,0.4476457568968275,3,0.18643741226962998,True
cleveland,switzerland,1,reliability_gated_sfda,trestbps,0.1450580764501317,6,0.06041440577846426,False
cleveland,switzerland,1,reliability_gated_sfda,restecg,0.1187337366816761,7,0.04945073258258827,False
cleveland,switzerland,1,reliability_gated_sfda,thalach,0.3745050749976218,4,0.1559754694167529,False
cleveland,switzerland,1,reliability_gated_sfda,exang,0.4534791987237891,2,0.18886694897826187,True
cleveland,switzerland,1,reliability_gated_sfda,oldpeak,0.5523957091921229,1,0.23006411874548993,True
cleveland,switzerland,1,source_only,age,0.0883177679668112,8,0.03759370945355087,False
cleveland,switzerland,1,source_only,sex,0.2170366941065323,5,0.09238474439329479,False
cleveland,switzerland,1,source_only,cp,0.4397837056483074,3,0.18720016632170045,True
cleveland,switzerland,1,source_only,trestbps,0.1392563024073899,6,0.05927641846934521,False
cleveland,switzerland,1,source_only,restecg,0.1160343847705081,7,0.049391680157986555,False
cleveland,switzerland,1,source_only,thalach,0.3649402419256606,4,0.1553419854090681,False
cleveland,switzerland,1,source_only,exang,0.442110617864665,2,0.18819064948040687,True
cleveland,switzerland,1,source_only,oldpeak,0.5417901299348692,1,0.2306206463146472,True
cleveland,switzerland,2,conservative_candidate,age,0.0783484762437959,8,0.030189270459867797,False
cleveland,switzerland,2,conservative_candidate,sex,0.2236906274002257,5,0.08619257417220892,False
cleveland,switzerland,2,conservative_candidate,cp,0.5085403125134971,2,0.19595098424688706,True
cleveland,switzerland,2,conservative_candidate,trestbps,0.1565957019972516,7,0.06033952703479974,False
cleveland,switzerland,2,conservative_candidate,restecg,0.1802574694232364,6,0.06945689000888962,False
cleveland,switzerland,2,conservative_candidate,thalach,0.4875381115551402,3,0.18785840663234107,True
cleveland,switzerland,2,conservative_candidate,exang,0.4261481844312776,4,0.16420361202361225,False
cleveland,switzerland,2,conservative_candidate,oldpeak,0.534123566826972,1,0.20580873542139358,True
cleveland,switzerland,2,entropy_sfda,age,0.0994700818564894,8,0.03604684429657471,False
cleveland,switzerland,2,entropy_sfda,sex,0.2322079004432127,5,0.08414954401854582,False
cleveland,switzerland,2,entropy_sfda,cp,0.5384395532934677,3,0.1951244673618476,True
cleveland,switzerland,2,entropy_sfda,trestbps,0.1658555558632786,7,0.060104197024297645,False
