source,target,seed,method,fold,adapt_n,test_n,missingness_rate,selected_n,coverage,pseudo_positive_n,pseudo_negative_n,mean_selected_confidence,adaptation_skipped,entropy_before,entropy_after,mean_probability_before,mean_probability_after,positive_rate_before,positive_rate_after,confidence_before,confidence_after,selected_per_class,available_positive,available_negative,teacher_positive_rate,class_support_score,reliability_score,mean_abs_teacher_drift,reliability_mode,missingness_factor,teacher_drift
va_long_beach,switzerland,3,reliability_gated_sfda,4,99,24,0.01388888888888889,30.0,0.30303030303030304,,,0.7136001586914062,False,0.5755487084388733,0.5723091959953308,0.6810363531112671,0.6837155818939209,0.8484848484848485,0.8484848484848485,,,15.0,84.0,15.0,0.8484848484848485,0.303030303030303,0.21323910465946902,0.0028454402927309275,,,
va_long_beach,switzerland,3,reliability_gated_sfda,5,99,24,0.0101010101010101,30.0,0.30303030303030304,,,0.7143820524215698,False,0.5667403936386108,0.5635716319084167,0.6905291080474854,0.6934011578559875,0.8484848484848485,0.8484848484848485,,,15.0,84.0,15.0,0.8484848484848485,0.303030303030303,0.2142927491194179,0.0028769904747605324,,,
va_long_beach,switzerland,3,conservative_candidate,1,98,25,0.012755102040816325,24.0,,,,0.7172980308532715,False,0.5636072158813477,0.5635307431221008,,,0.8775510204081632,0.8775510204081632,,,12.0,,,0.8775510204081632,0.24489795918367352,0.1734242011288314,,full,0.9872448979591837,0.0014369742712005973
va_long_beach,switzerland,3,conservative_candidate,2,98,25,0.007653061224489795,26.0,,,,0.7197450399398804,False,0.5671558380126953,0.5666685104370117,,,0.8673469387755102,0.8673469387755102,,,13.0,,,0.8673469387755102,0.26530612244897966,0.18949139249146063,,full,0.9923469387755102,0.002031282288953662
va_long_beach,switzerland,3,conservative_candidate,3,98,25,0.011479591836734693,26.0,,,,0.7166344523429871,False,0.5718567967414856,0.5725722908973694,,,0.8673469387755102,0.8673469387755102,,,13.0,,,0.8673469387755102,0.26530612244897966,0.18794492157839432,,full,0.9885204081632653,0.0008529041660949588
va_long_beach,switzerland,3,conservative_candidate,4,99,24,0.01388888888888889,30.0,,,,0.7136001586914062,False,0.5755487084388733,0.5756256580352783,,,0.8484848484848485,0.8484848484848485,,,15.0,,,0.8484848484848485,0.303030303030303,0.21323910465946902,,full,0.9861111111111112,0.001198947778902948
va_long_beach,switzerland,3,conservative_candidate,5,99,24,0.0101010101010101,30.0,,,,0.7143820524215698,False,0.5667403936386108,0.5669119954109192,,,0.8484848484848485,0.8484848484848485,,,15.0,,,0.8484848484848485,0.303030303030303,0.2142927491194179,,full,0.98989898989899,0.0014097557868808508
va_long_beach,cleveland,4,pseudo_label_sfda,1,242,61,0.0,12.0,0.049586776859504134,12.0,0.0,0.9395888447761536,False,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,4,pseudo_label_sfda,2,242,61,0.0,11.0,0.045454545454545456,11.0,0.0,0.937791109085083,False,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,4,pseudo_label_sfda,3,242,61,0.0,12.0,0.049586776859504134,12.0,0.0,0.941627025604248,False,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,4,pseudo_label_sfda,4,243,60,0.0,11.0,0.04526748971193416,11.0,0.0,0.9355737566947937,False,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,4,pseudo_label_sfda,5,243,60,0.0,10.0,0.0411522633744856,10.0,0.0,0.9391142129898071,False,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,4,entropy_sfda,1,242,61,0.0,,,,,,,0.6059615612030029,0.53297358751297,0.6413324475288391,0.7217843532562256,0.8842975206611571,1.0,0.6447693109512329,0.7217843532562256,,,,,,,,,,
va_long_beach,cleveland,4,entropy_sfda,2,242,61,0.0,,,,,,,0.60905522108078,0.5350186228752136,0.6390566825866699,0.722602128982544,0.8842975206611571,1.0,0.6421244144439697,0.722602128982544,,,,,,,,,,
va_long_beach,cleveland,4,entropy_sfda,3,242,61,0.0,,,,,,,0.6034977436065674,0.5292606353759766,0.644290030002594,0.7253404259681702,0.8760330578512396,1.0,0.6476458311080933,0.7253404259681702,,,,,,,,,,
va_long_beach,cleveland,4,entropy_sfda,4,243,60,0.0,,,,,,,0.6048833131790161,0.5317357182502747,0.6420747637748718,0.7236995100975037,0.8806584362139918,1.0,0.6450017094612122,0.7236995100975037,,,,,,,,,,
va_long_beach,cleveland,4,entropy_sfda,5,243,60,0.0,,,,,,,0.6058500409126282,0.530436098575592,0.6436997652053833,0.7270047068595886,0.897119341563786,1.0,0.6464599967002869,0.7270047068595886,,,,,,,,,,
va_long_beach,cleveland,4,reliability_gated_sfda,1,242,61,0.0,56.0,0.23140495867768596,,,0.7089365720748901,False,0.6059615612030029,0.6023771166801453,0.6413324475288391,0.6447312831878662,0.8842975206611571,0.8884297520661157,,,28.0,214.0,28.0,0.8842975206611571,0.23140495867768585,0.16405143816609022,0.003398808417841792,,,
va_long_beach,cleveland,4,reliability_gated_sfda,2,242,61,0.0,56.0,0.23140495867768596,,,0.7050118446350098,False,0.60905522108078,0.6057002544403076,0.6390566825866699,0.6422632336616516,0.8842975206611571,0.8884297520661157,,,28.0,214.0,28.0,0.8842975206611571,0.23140495867768585,0.1631432367750435,0.0032083599362522364,,,
va_long_beach,cleveland,4,reliability_gated_sfda,3,242,61,0.0,60.0,0.24793388429752067,,,0.7061501741409302,False,0.6034977436065674,0.5996776223182678,0.644290030002594,0.647849440574646,0.8760330578512396,0.8842975206611571,,,30.0,212.0,30.0,0.8760330578512396,0.24793388429752072,0.1750785555721315,0.003559479024261236,,,
va_long_beach,cleveland,4,reliability_gated_sfda,4,243,60,0.0,58.0,0.23868312757201646,,,0.7055447101593018,False,0.6048833131790161,0.6011127829551697,0.6420747637748718,0.6456146836280823,0.8806584362139918,0.8888888888888888,,,29.0,214.0,29.0,0.8806584362139918,0.23868312757201648,0.168401618062714,0.003540253499522805,,,
va_long_beach,cleveland,4,reliability_gated_sfda,5,243,60,0.0,50.0,0.205761316872428,,,0.7070007920265198,False,0.6058500409126282,0.602377712726593,0.6436997652053833,0.6470264196395874,0.897119341563786,0.9053497942386831,,,25.0,218.0,25.0,0.897119341563786,0.20576131687242794,0.14547341399722627,0.0033273089211434126,,,
va_long_beach,cleveland,4,conservative_candidate,1,242,61,0.0,56.0,,,,0.7089365720748901,False,0.6059615612030029,0.6067887544631958,,,0.8842975206611571,0.8884297520661157,,,28.0,,,0.8842975206611571,0.23140495867768585,0.16405143816609022,,full,1.0,0.0012217405019327998
va_long_beach,cleveland,4,conservative_candidate,2,242,61,0.0,56.0,,,,0.7050118446350098,False,0.60905522108078,0.6101731061935425,,,0.8842975206611571,0.8884297520661157,,,28.0,,,0.8842975206611571,0.23140495867768585,0.1631432367750435,,full,1.0,0.0014308489626273513
va_long_beach,cleveland,4,conservative_candidate,3,242,61,0.0,60.0,,,,0.7061501741409302,False,0.6034977436065674,0.6044971346855164,,,0.8760330578512396,0.8842975206611571,,,30.0,,,0.8760330578512396,0.24793388429752072,0.1750785555721315,,full,1.0,0.0012808105675503612
va_long_beach,cleveland,4,conservative_candidate,4,243,60,0.0,58.0,,,,0.7055447101593018,False,0.6048833131790161,0.6059008836746216,,,0.8806584362139918,0.8888888888888888,,,29.0,,,0.8806584362139918,0.23868312757201648,0.168401618062714,,full,1.0,0.0013531388249248266
va_long_beach,cleveland,4,conservative_candidate,5,243,60,0.0,50.0,,,,0.7070007920265198,False,0.6058500409126282,0.6064842343330383,,,0.897119341563786,0.9094650205761317,,,25.0,,,0.897119341563786,0.20576131687242794,0.14547341399722627,,full,1.0,0.0010379714658483863
va_long_beach,hungary,4,pseudo_label_sfda,1,235,59,0.0005319148936170213,4.0,0.01702127659574468,4.0,0.0,0.9236255884170532,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,4,pseudo_label_sfda,2,235,59,0.002127659574468085,9.0,0.03829787234042553,9.0,0.0,0.93316650390625,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,4,pseudo_label_sfda,3,235,59,0.002127659574468085,10.0,0.0425531914893617,10.0,0.0,0.9304641485214233,False,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,4,pseudo_label_sfda,4,235,59,0.001595744680851064,10.0,0.0425531914893617,10.0,0.0,0.9295810461044312,False,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,4,pseudo_label_sfda,5,236,58,0.00211864406779661,11.0,0.046610169491525424,11.0,0.0,0.930104672908783,False,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,4,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.6396206617355347,0.5816446542739868,0.5898353457450867,0.66986083984375,0.676595744680851,0.9957446808510638,0.6016180515289307,0.6699292063713074,,,,,,,,,,
va_long_beach,hungary,4,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.6325307488441467,0.5717382431030273,0.5968802571296692,0.6775638461112976,0.6936170212765957,0.9957446808510638,0.6079891920089722,0.6776178479194641,,,,,,,,,,
va_long_beach,hungary,4,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.6360697746276855,0.5774775147438049,0.5917060375213623,0.6747998595237732,0.7021276595744681,0.9957446808510638,0.6029342412948608,0.6748496294021606,,,,,,,,,,
va_long_beach,hungary,4,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.6292293667793274,0.5712963342666626,0.598526656627655,0.6758078932762146,0.6978723404255319,0.9957446808510638,0.6092774868011475,0.6758080124855042,,,,,,,,,,
va_long_beach,hungary,4,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.6288794875144958,0.5658556818962097,0.601891279220581,0.6850769519805908,0.7161016949152542,0.9957627118644068,0.6116868257522583,0.6851279139518738,,,,,,,,,,
va_long_beach,hungary,4,reliability_gated_sfda,1,235,59,0.0005319148936170213,94.0,0.4,,,0.6680539846420288,False,0.6396206617355347,0.6355401277542114,0.5898353457450867,0.5951693654060364,0.676595744680851,0.6808510638297872,,,47.0,159.0,76.0,0.676595744680851,0.6468085106382979,0.4318731608095079,0.005334009416401386,,,
va_long_beach,hungary,4,reliability_gated_sfda,2,235,59,0.002127659574468085,94.0,0.4,,,0.6747576594352722,False,0.6325307488441467,0.6281867623329163,0.5968802571296692,0.602250337600708,0.6936170212765957,0.6978723404255319,,,47.0,163.0,72.0,0.6936170212765957,0.6127659574468085,0.412588802966234,0.0053700655698776245,,,
va_long_beach,hungary,4,reliability_gated_sfda,3,235,59,0.002127659574468085,94.0,0.4,,,0.67164546251297,False,0.6360697746276855,0.6321037411689758,0.5917060375213623,0.5968519449234009,0.7021276595744681,0.7063829787234043,,,47.0,165.0,70.0,0.7021276595744681,0.5957446808510638,0.3992778729615356,0.005145843606442213,,,
va_long_beach,hungary,4,reliability_gated_sfda,4,235,59,0.001595744680851064,94.0,0.4,,,0.6812210083007812,False,0.6292293667793274,0.6249815821647644,0.598526656627655,0.6034928560256958,0.6978723404255319,0.7021276595744681,,,47.0,164.0,71.0,0.6978723404255319,0.6042553191489362,0.4109745591363522,0.004966152366250753,,,
va_long_beach,hungary,4,reliability_gated_sfda,5,236,58,0.00211864406779661,94.0,0.3983050847457627,,,0.6786256432533264,False,0.6288794875144958,0.6245772838592529,0.601891279220581,0.6070250272750854,0.7161016949152542,0.7161016949152542,,,47.0,169.0,67.0,0.7161016949152542,0.5677966101694916,0.3845049810425385,0.0051337601616978645,,,
va_long_beach,hungary,4,conservative_candidate,1,235,59,0.0005319148936170213,94.0,,,,0.6680539846420288,False,0.6396206617355347,0.6399199366569519,,,0.676595744680851,0.6808510638297872,,,47.0,,,0.676595744680851,0.6468085106382979,0.4318731608095079,,full,0.999468085106383,0.001012677326798439
va_long_beach,hungary,4,conservative_candidate,2,235,59,0.002127659574468085,94.0,,,,0.6747576594352722,False,0.6325307488441467,0.6325756311416626,,,0.6936170212765957,0.6978723404255319,,,47.0,,,0.6936170212765957,0.6127659574468085,0.412588802966234,,full,0.997872340425532,0.00101532693952322
va_long_beach,hungary,4,conservative_candidate,3,235,59,0.002127659574468085,94.0,,,,0.67164546251297,False,0.6360697746276855,0.6364052891731262,,,0.7021276595744681,0.7063829787234043,,,47.0,,,0.7021276595744681,0.5957446808510638,0.3992778729615356,,full,0.997872340425532,0.0010887605603784323
va_long_beach,hungary,4,conservative_candidate,4,235,59,0.001595744680851064,94.0,,,,0.6812210083007812,False,0.6292293667793274,0.6297262907028198,,,0.6978723404255319,0.7021276595744681,,,47.0,,,0.6978723404255319,0.6042553191489362,0.4109745591363522,,full,0.9984042553191489,0.0011693598935380578
va_long_beach,hungary,4,conservative_candidate,5,236,58,0.00211864406779661,94.0,,,,0.6786256432533264,False,0.6288794875144958,0.6294069290161133,,,0.7161016949152542,0.7161016949152542,,,47.0,,,0.7161016949152542,0.5677966101694916,0.3845049810425385,,full,0.9978813559322034,0.001187237910926342
va_long_beach,switzerland,4,pseudo_label_sfda,1,98,25,0.012755102040816325,8.0,0.08163265306122448,8.0,0.0,0.9173439741134644,True,,,,,,,,,,,,,,,,,,
va_long_beach,switzerland,4,pseudo_label_sfda,2,98,25,0.007653061224489795,6.0,0.061224489795918366,6.0,0.0,0.916624128818512,True,,,,,,,,,,,,,,,,,,
va_long_beach,switzerland,4,pseudo_label_sfda,3,98,25,0.011479591836734693,5.0,0.05102040816326531,5.0,0.0,0.9162716865539551,True,,,,,,,,,,,,,,,,,,
va_long_beach,switzerland,4,pseudo_label_sfda,4,99,24,0.01388888888888889,7.0,0.0707070707070707,7.0,0.0,0.9183862805366516,True,,,,,,,,,,,,,,,,,,
va_long_beach,switzerland,4,pseudo_label_sfda,5,99,24,0.0101010101010101,6.0,0.06060606060606061,6.0,0.0,0.9177414774894714,True,,,,,,,,,,,,,,,,,,
va_long_beach,switzerland,4,entropy_sfda,1,98,25,0.012755102040816325,,,,,,,0.5612077116966248,0.5160263776779175,0.7075670957565308,0.7501223683357239,0.9489795918367347,1.0,0.7088237404823303,0.7501223683357239,,,,,,,,,,
va_long_beach,switzerland,4,entropy_sfda,2,98,25,0.007653061224489795,,,,,,,0.5678841471672058,0.5236531496047974,0.7002111673355103,0.7433963418006897,0.9183673469387755,0.9897959183673469,0.7023749351501465,0.7435076832771301,,,,,,,,,,
va_long_beach,switzerland,4,entropy_sfda,3,98,25,0.011479591836734693,,,,,,,0.5752257108688354,0.5324742794036865,0.694682776927948,0.7379013299942017,0.9285714285714286,0.9897959183673469,0.6964579820632935,0.7379944324493408,,,,,,,,,,
va_long_beach,switzerland,4,entropy_sfda,4,99,24,0.01388888888888889,,,,,,,0.5730052590370178,0.5267415046691895,0.695415198802948,0.7415660619735718,0.9191919191919192,0.98989898989899,0.6975224614143372,0.7416302561759949,,,,,,,,,,
va_long_beach,switzerland,4,entropy_sfda,5,99,24,0.0101010101010101,,,,,,,0.564717173576355,0.5186680555343628,0.7029483914375305,0.7478021383285522,0.9191919191919192,0.98989898989899,0.7048953175544739,0.7478671073913574,,,,,,,,,,
va_long_beach,switzerland,4,reliability_gated_sfda,1,98,25,0.012755102040816325,10.0,0.10204081632653061,,,0.717487633228302,True,0.5612077116966248,0.5612077116966248,0.7075670957565308,0.7075670957565308,0.9489795918367347,0.9489795918367347,,,5.0,93.0,5.0,0.9489795918367347,0.1020408163265305,0.07227918420953576,0.0,,,
va_long_beach,switzerland,4,reliability_gated_sfda,2,98,25,0.007653061224489795,16.0,0.16326530612244897,,,0.7122539281845093,False,0.5678841471672058,0.5652682781219482,0.7002111673355103,0.7024540901184082,0.9183673469387755,0.9285714285714286,,,8.0,90.0,8.0,0.9183673469387755,0.16326530612244894,0.115396409022813,0.0022428620140999556,,,
va_long_beach,switzerland,4,reliability_gated_sfda,3,98,25,0.011479591836734693,14.0,0.14285714285714285,,,0.7105740904808044,True,0.5752257108688354,0.5752257108688354,0.694682776927948,0.694682776927948,0.9285714285714286,0.9285714285714286,,,7.0,91.0,7.0,0.9285714285714286,0.1428571428571428,0.10034528427890364,0.0,,,
va_long_beach,switzerland,4,reliability_gated_sfda,4,99,24,0.01388888888888889,16.0,0.16161616161616163,,,0.7141873836517334,False,0.5730052590370178,0.5707077383995056,0.695415198802948,0.697300136089325,0.9191919191919192,0.9191919191919192,,,8.0,91.0,8.0,0.9191919191919192,0.16161616161616155,0.11382110940353098,0.001952850492671132,,,
va_long_beach,switzerland,4,reliability_gated_sfda,5,99,24,0.0101010101010101,16.0,0.16161616161616163,,,0.7120699882507324,False,0.564717173576355,0.5626772046089172,0.7029483914375305,0.704520583152771,0.9191919191919192,0.9191919191919192,,,8.0,91.0,8.0,0.9191919191919192,0.16161616161616155,0.1139195736738239,0.0016144225373864174,,,
va_long_beach,switzerland,4,conservative_candidate,1,98,25,0.012755102040816325,10.0,,,,0.717487633228302,True,0.5612077116966248,0.5612077116966248,,,0.9489795918367347,0.9489795918367347,,,5.0,,,0.9489795918367347,0.1020408163265305,0.07227918420953576,,full,0.9872448979591837,0.0
va_long_beach,switzerland,4,conservative_candidate,2,98,25,0.007653061224489795,16.0,,,,0.7122539281845093,False,0.5678841471672058,0.5684924125671387,,,0.9183673469387755,0.9285714285714286,,,8.0,,,0.9183673469387755,0.16326530612244894,0.115396409022813,,full,0.9923469387755102,0.0007460159831680357
va_long_beach,switzerland,4,conservative_candidate,3,98,25,0.011479591836734693,14.0,,,,0.7105740904808044,True,0.5752257108688354,0.5752257108688354,,,0.9285714285714286,0.9285714285714286,,,7.0,,,0.9285714285714286,0.1428571428571428,0.10034528427890364,,full,0.9885204081632653,0.0
va_long_beach,switzerland,4,conservative_candidate,4,99,24,0.01388888888888889,16.0,,,,0.7141873836517334,False,0.5730052590370178,0.5739540457725525,,,0.9191919191919192,0.9292929292929293,,,8.0,,,0.9191919191919192,0.16161616161616155,0.11382110940353098,,full,0.9861111111111112,0.0010004558134824038
va_long_beach,switzerland,4,conservative_candidate,5,99,24,0.0101010101010101,16.0,,,,0.7120699882507324,False,0.564717173576355,0.5660119652748108,,,0.9191919191919192,0.9292929292929293,,,8.0,,,0.9191919191919192,0.16161616161616155,0.1139195736738239,,full,0.98989898989899,0.001330652623437345
va_long_beach,cleveland,5,pseudo_label_sfda,1,242,61,0.0,9.0,0.0371900826446281,9.0,0.0,0.9169430136680603,True,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,5,pseudo_label_sfda,2,242,61,0.0,8.0,0.03305785123966942,8.0,0.0,0.9147440195083618,True,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,5,pseudo_label_sfda,3,242,61,0.0,8.0,0.03305785123966942,8.0,0.0,0.9172516465187073,True,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,5,pseudo_label_sfda,4,243,60,0.0,7.0,0.02880658436213992,7.0,0.0,0.9151381850242615,True,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,5,pseudo_label_sfda,5,243,60,0.0,8.0,0.03292181069958848,8.0,0.0,0.9145008325576782,True,,,,,,,,,,,,,,,,,,
va_long_beach,cleveland,5,entropy_sfda,1,242,61,0.0,,,,,,,0.6067711710929871,0.5480135083198547,0.6570949554443359,0.7295364737510681,0.9710743801652892,1.0,0.6575113534927368,0.7295364737510681,,,,,,,,,,
va_long_beach,cleveland,5,entropy_sfda,2,242,61,0.0,,,,,,,0.611007571220398,0.5513747930526733,0.6529319286346436,0.7284064292907715,0.9752066115702479,1.0,0.6531863808631897,0.7284064292907715,,,,,,,,,,
va_long_beach,cleveland,5,entropy_sfda,3,242,61,0.0,,,,,,,0.6058391332626343,0.5468422174453735,0.6594992280006409,0.7309327721595764,0.9586776859504132,1.0,0.6600304245948792,0.7309327721595764,,,,,,,,,,
va_long_beach,cleveland,5,entropy_sfda,4,243,60,0.0,,,,,,,0.6083810925483704,0.5492934584617615,0.6544758081436157,0.7286282777786255,0.9629629629629629,1.0,0.6549825072288513,0.7286282777786255,,,,,,,,,,
va_long_beach,cleveland,5,entropy_sfda,5,243,60,0.0,,,,,,,0.6090777516365051,0.5499505996704102,0.6562447547912598,0.7297020554542542,0.9670781893004116,1.0,0.6566567420959473,0.7297020554542542,,,,,,,,,,
va_long_beach,cleveland,5,reliability_gated_sfda,1,242,61,0.0,14.0,0.05785123966942149,,,0.7141739130020142,True,0.6067711710929871,0.6067711710929871,0.6570949554443359,0.6570949554443359,0.9710743801652892,0.9710743801652892,,,7.0,235.0,7.0,0.9710743801652892,0.05785123966942152,0.04131584620672811,0.0,,,
va_long_beach,cleveland,5,reliability_gated_sfda,2,242,61,0.0,12.0,0.049586776859504134,,,0.7120254635810852,True,0.611007571220398,0.611007571220398,0.6529319286346436,0.6529319286346436,0.9752066115702479,0.9752066115702479,,,6.0,236.0,6.0,0.9752066115702479,0.04958677685950419,0.0353070477808803,0.0,,,
va_long_beach,cleveland,5,reliability_gated_sfda,3,242,61,0.0,20.0,0.08264462809917356,,,0.7089323401451111,False,0.6058391332626343,0.6070879697799683,0.6594992280006409,0.6573458313941956,0.9586776859504132,0.9586776859504132,,,10.0,232.0,10.0,0.9586776859504132,0.0826446280991735,0.05858944959876947,0.002205816563218832,,,
va_long_beach,cleveland,5,reliability_gated_sfda,4,243,60,0.0,18.0,0.07407407407407407,,,0.707994282245636,False,0.6083810925483704,0.6101604104042053,0.6544758081436157,0.6517909169197083,0.9629629629629629,0.9588477366255144,,,9.0,234.0,9.0,0.9629629629629629,0.07407407407407418,0.05244402090708422,0.002765938639640808,,,
va_long_beach,cleveland,5,reliability_gated_sfda,5,243,60,0.0,16.0,0.06584362139917696,,,0.7103785276412964,False,0.6090777516365051,0.6111889481544495,0.6562447547912598,0.6530730128288269,0.9670781893004116,0.9629629629629629,,,8.0,235.0,8.0,0.9670781893004116,0.06584362139917688,0.04677389482411823,0.003190241288393736,,,
va_long_beach,cleveland,5,conservative_candidate,1,242,61,0.0,14.0,,,,0.7141739130020142,True,0.6067711710929871,0.6067711710929871,,,0.9710743801652892,0.9710743801652892,,,7.0,,,0.9710743801652892,0.05785123966942152,0.04131584620672811,,full,1.0,0.0
va_long_beach,cleveland,5,conservative_candidate,2,242,61,0.0,12.0,,,,0.7120254635810852,True,0.611007571220398,0.611007571220398,,,0.9752066115702479,0.9752066115702479,,,6.0,,,0.9752066115702479,0.04958677685950419,0.0353070477808803,,full,1.0,0.0
va_long_beach,cleveland,5,conservative_candidate,3,242,61,0.0,20.0,,,,0.7089323401451111,False,0.6058391332626343,0.6083624958992004,,,0.9586776859504132,0.9628099173553719,,,10.0,,,0.9586776859504132,0.0826446280991735,0.05858944959876947,,full,1.0,0.003213212126865983
va_long_beach,cleveland,5,conservative_candidate,4,243,60,0.0,18.0,,,,0.707994282245636,False,0.6083810925483704,0.6110161542892456,,,0.9629629629629629,0.9629629629629629,,,9.0,,,0.9629629629629629,0.07407407407407418,0.05244402090708422,,full,1.0,0.0033938325941562653
va_long_beach,cleveland,5,conservative_candidate,5,243,60,0.0,16.0,,,,0.7103785276412964,False,0.6090777516365051,0.6118995547294617,,,0.9670781893004116,0.9629629629629629,,,8.0,,,0.9670781893004116,0.06584362139917688,0.04677389482411823,,full,1.0,0.0036988072097301483
va_long_beach,hungary,5,pseudo_label_sfda,1,235,59,0.0005319148936170213,1.0,0.00425531914893617,1.0,0.0,0.9064204096794128,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,5,pseudo_label_sfda,2,235,59,0.002127659574468085,5.0,0.02127659574468085,5.0,0.0,0.9112022519111633,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,5,pseudo_label_sfda,3,235,59,0.002127659574468085,5.0,0.02127659574468085,5.0,0.0,0.9112022519111633,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,5,pseudo_label_sfda,4,235,59,0.001595744680851064,4.0,0.01702127659574468,4.0,0.0,0.9123977422714233,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,5,pseudo_label_sfda,5,236,58,0.00211864406779661,5.0,0.0211864406779661,5.0,0.0,0.9112022519111633,True,,,,,,,,,,,,,,,,,,
va_long_beach,hungary,5,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.6422402262687683,0.5986078977584839,0.6069086790084839,0.6757410764694214,0.948936170212766,1.0,0.607624351978302,0.6757410764694214,,,,,,,,,,
va_long_beach,hungary,5,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.6359261274337769,0.5923611521720886,0.6134147047996521,0.680882453918457,0.9617021276595744,1.0,0.6139739155769348,0.680882453918457,,,,,,,,,,
va_long_beach,hungary,5,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.6391636729240417,0.5948156118392944,0.6087383031845093,0.6798587441444397,0.9574468085106383,1.0,0.6093196868896484,0.6798587441444397,,,,,,,,,,
va_long_beach,hungary,5,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.6339215636253357,0.5888382196426392,0.6151353120803833,0.6837033629417419,0.9659574468085106,1.0,0.6155974864959717,0.6837033629417419,,,,,,,,,,
va_long_beach,hungary,5,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.6336939930915833,0.5878363251686096,0.6173140406608582,0.6862706542015076,0.961864406779661,1.0,0.6178559064865112,0.6862706542015076,,,,,,,,,,
va_long_beach,hungary,5,reliability_gated_sfda,1,235,59,0.0005319148936170213,24.0,0.10212765957446808,,,0.6824350953102112,False,0.6422402262687683,0.6424003839492798,0.6069086790084839,0.6057905554771423,0.948936170212766,0.948936170212766,,,12.0,223.0,12.0,0.948936170212766,0.10212765957446801,0.06965842702152392,0.0014848128193989396,,,
va_long_beach,hungary,5,reliability_gated_sfda,2,235,59,0.002127659574468085,18.0,0.07659574468085106,,,0.7022043466567993,False,0.6359261274337769,0.6363125443458557,0.6134147047996521,0.6122819781303406,0.9617021276595744,0.9659574468085106,,,9.0,226.0,9.0,0.9617021276595744,0.07659574468085117,0.05367142683998831,0.0013892122078686953,,,
va_long_beach,hungary,5,reliability_gated_sfda,3,235,59,0.002127659574468085,20.0,0.0851063829787234,,,0.70068359375,False,0.6391636729240417,0.6399487257003784,0.6087383031845093,0.6069497466087341,0.9574468085106383,0.9574468085106383,,,10.0,225.0,10.0,0.9574468085106383,0.0851063829787233,0.05950576830579441,0.0019290517084300518,,,
va_long_beach,hungary,5,reliability_gated_sfda,4,235,59,0.001595744680851064,16.0,0.06808510638297872,,,0.7020249962806702,False,0.6339215636253357,0.6350978016853333,0.6151353120803833,0.6128842830657959,0.9659574468085106,0.9702127659574468,,,8.0,227.0,8.0,0.9659574468085106,0.06808510638297882,0.047721174034180885,0.0023041421081870794,,,
va_long_beach,hungary,5,reliability_gated_sfda,5,236,58,0.00211864406779661,18.0,0.07627118644067797,,,0.7026916742324829,False,0.6336939930915833,0.6346769332885742,0.6173140406608582,0.6153733730316162,0.961864406779661,0.9661016949152542,,,9.0,227.0,9.0,0.961864406779661,0.07627118644067798,0.05348157869634257,0.0020513469353318214,,,
va_long_beach,hungary,5,conservative_candidate,1,235,59,0.0005319148936170213,24.0,,,,0.6824350953102112,False,0.6422402262687683,0.6438550353050232,,,0.948936170212766,0.9531914893617022,,,12.0,,,0.948936170212766,0.10212765957446801,0.06965842702152392,,full,0.999468085106383,0.0025864855851978064
va_long_beach,hungary,5,conservative_candidate,2,235,59,0.002127659574468085,18.0,,,,0.7022043466567993,False,0.6359261274337769,0.6373189687728882,,,0.9617021276595744,0.9659574468085106,,,9.0,,,0.9617021276595744,0.07659574468085117,0.05367142683998831,,full,0.997872340425532,0.002206474309787154
va_long_beach,hungary,5,conservative_candidate,3,235,59,0.002127659574468085,20.0,,,,0.70068359375,False,0.6391636729240417,0.6409265398979187,,,0.9574468085106383,0.9574468085106383,,,10.0,,,0.9574468085106383,0.0851063829787233,0.05950576830579441,,full,0.997872340425532,0.002786888973787427
