seed,target,variant,source_roc_auc,source_pr_auc,source_balanced_accuracy,source_brier,roc_auc,pr_auc,balanced_accuracy,brier,delta_roc_auc,delta_pr_auc,delta_balanced_accuracy,brier_improvement,negative_adaptation_auc,brier_worsened
8,va_long_beach,no_anchor,0.7285827082510857,0.8809344165520648,0.6550203974207133,0.17635402083396912,0.7293722858270825,0.8812048702186371,0.6550203974207133,0.1775700575170419,0.0007895775759967361,0.0002704536665723012,0.0,-0.0012160366830727964,False,True
8,va_long_beach,no_prior,0.7285827082510857,0.8809344165520648,0.6550203974207133,0.17635402083396912,0.7284511119884196,0.8808644202404713,0.6550203974207133,0.17727521876094665,-0.00013159626266612268,-6.999631159354536e-05,0.0,-0.000921197926977535,True,True
9,hungary,no_pseudo,0.884684865515857,0.8409397761423213,0.8149839421918909,0.13037876784801483,0.8843336009634686,0.8405983047379797,0.8149839421918909,0.13027945742445865,-0.0003512645523884306,-0.00034147140434159784,0.0,9.931042355618147e-05,True,False
9,hungary,no_entropy,0.884684865515857,0.8409397761423213,0.8149839421918909,0.13037876784801483,0.8844841429144922,0.8409279736111576,0.8149839421918909,0.13067423866108996,-0.00020072260136483333,-1.1802531163729313e-05,0.0,-0.0002954708130751271,True,True
9,hungary,no_anchor,0.884684865515857,0.8409397761423213,0.8149839421918909,0.13037876784801483,0.8841830590124448,0.8404977782920915,0.8149839421918909,0.1305819899667343,-0.0005018065034122499,-0.00044199785022980276,0.0,-0.0002032221187194816,True,True
9,hungary,no_prior,0.884684865515857,0.8409397761423213,0.8149839421918909,0.13037876784801483,0.8844841429144922,0.8409162121532282,0.8149839421918909,0.13061602995327798,-0.00020072260136483333,-2.3563989093089432e-05,0.0,-0.0002372621052631474,True,True
9,switzerland,no_pseudo,0.7456521739130435,0.9769063534076969,0.6994565217391304,0.16420753300189972,0.7445652173913043,0.9767034257574573,0.6994565217391304,0.16124263234242156,-0.0010869565217391797,-0.0002029276502396593,0.0,0.002964900659478159,True,False
9,switzerland,no_entropy,0.7456521739130435,0.9769063534076969,0.6994565217391304,0.16420753300189972,0.7434782608695653,0.9766967798239368,0.6951086956521739,0.16725555587825025,-0.0021739130434782483,-0.00020957358376016977,-0.004347826086956497,-0.0030480228763505313,True,True
9,switzerland,no_anchor,0.7456521739130435,0.9769063534076969,0.6994565217391304,0.16420753300189972,0.7423913043478261,0.9765588265900831,0.6951086956521739,0.16978249864762898,-0.003260869565217428,-0.0003475268176138524,-0.004347826086956497,-0.005574965645729263,True,True
9,switzerland,no_prior,0.7456521739130435,0.9769063534076969,0.6994565217391304,0.16420753300189972,0.7434782608695653,0.9766967798239368,0.6951086956521739,0.16743288589450028,-0.0021739130434782483,-0.00020957358376016977,-0.004347826086956497,-0.0032253528926005637,True,True
9,va_long_beach,no_pseudo,0.7402947756283722,0.8888956119572048,0.6516646927227266,0.17817142605781555,0.7397683905777076,0.8886938110440172,0.6516646927227266,0.17761199590132415,-0.0005263850506646017,-0.00020180091318755533,0.0,0.0005594301564914028,True,False
9,va_long_beach,no_entropy,0.7402947756283722,0.8888956119572048,0.6516646927227266,0.17817142605781555,0.7395051980523754,0.888675876128567,0.6516646927227266,0.17963526644236957,-0.0007895775759968471,-0.0002197358286377682,0.0,-0.0014638403845540215,True,True
9,va_long_beach,no_anchor,0.7402947756283722,0.8888956119572048,0.6516646927227266,0.17817142605781555,0.7398999868403738,0.8887977310814841,0.6516646927227266,0.1801789280132242,-0.00039478878799836803,-9.78808757207128e-05,0.0,-0.002007501955408636,True,True
9,va_long_beach,no_prior,0.7402947756283722,0.8888956119572048,0.6516646927227266,0.17817142605781555,0.7395051980523754,0.888675876128567,0.6516646927227266,0.17969989793602367,-0.0007895775759968471,-0.0002197358286377682,0.0,-0.0015284718782081208,True,True
