seed,target,variant,source_roc_auc,roc_auc,delta_roc_auc,source_brier,brier,brier_improvement,delta_balanced_accuracy,negative_adaptation_auc,brier_worsened
4,switzerland,candidate_full,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.15463361028743483,0.0025939207880427695,0.0,True,False
4,switzerland,candidate_no_entropy,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.1550682550758694,0.00215927599960819,0.0,True,False
4,switzerland,candidate_no_anchor,0.7815217391304348,0.7815217391304348,0.0,0.1572275310754776,0.15284045444117866,0.0043870766342989365,-0.0625,False,False
4,switzerland,candidate_no_prior,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.15485681509453986,0.002370715980937743,0.0,True,False
4,switzerland,unit_reliability,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.15416438217818257,0.0030631488972950316,0.0,True,False
4,switzerland,no_missingness_factor,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.15462895323339604,0.002598577842081562,0.0,True,False
4,switzerland,no_class_support_factor,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.15429670186060745,0.0029308292148701454,0.0,True,False
4,switzerland,no_confidence_factor,0.7815217391304348,0.7804347826086957,-0.0010869565217390686,0.1572275310754776,0.1545590706996276,0.0026684603758500014,0.0,True,False
4,va_long_beach,candidate_full,0.734504540071062,0.7339781550203974,-0.0005263850506646017,0.17922310531139374,0.1785029973363828,0.0007201079750109307,0.0,True,False
4,va_long_beach,candidate_no_entropy,0.734504540071062,0.7341097512830635,-0.00039478878799847905,0.17922310531139374,0.17854595694467548,0.0006771483667182554,0.0,True,False
4,va_long_beach,candidate_no_anchor,0.734504540071062,0.7343729438083958,-0.0001315962626662337,0.17922310531139374,0.17816450802352257,0.0010585972878711658,0.0,True,False
4,va_long_beach,candidate_no_prior,0.734504540071062,0.7338465587577313,-0.0006579813133307244,0.17922310531139374,0.17857019279345804,0.0006529125179356998,0.0,True,False
4,va_long_beach,unit_reliability,0.734504540071062,0.7341097512830635,-0.00039478878799847905,0.17922310531139374,0.1784164638543033,0.0008066414570904457,0.0,True,False
4,va_long_beach,no_missingness_factor,0.734504540071062,0.7339781550203974,-0.0005263850506646017,0.17922310531139374,0.1784961688899169,0.000726936421476837,0.0,True,False
4,va_long_beach,no_class_support_factor,0.734504540071062,0.7341097512830635,-0.00039478878799847905,0.17922310531139374,0.17844732981065867,0.0007757755007350708,0.0,True,False
4,va_long_beach,no_confidence_factor,0.734504540071062,0.7339781550203974,-0.0005263850506646017,0.17922310531139374,0.17849622460662204,0.0007268807047716985,0.0,True,False
5,hungary,candidate_full,0.8781112003211561,0.8782115616218386,0.00010036130068247218,0.14037412405014038,0.1401271514399186,0.00024697261022177397,0.0,False,False
5,hungary,candidate_no_entropy,0.8781112003211561,0.8782617422721799,0.0001505419510238193,0.14037412405014038,0.14029633479697126,7.778925316911933e-05,0.0,False,False
5,hungary,candidate_no_anchor,0.8781112003211561,0.87786029706945,-0.0002509032517060694,0.14037412405014038,0.13994701813882718,0.0004271059113132025,0.007978723404255317,True,False
5,hungary,candidate_no_prior,0.8781112003211561,0.8782115616218386,0.00010036130068247218,0.14037412405014038,0.14011371621225024,0.00026040783789013644,0.0,False,False
5,hungary,unit_reliability,0.8781112003211561,0.8782115616218387,0.0001003613006825832,0.14037412405014038,0.14007898218655895,0.00029514186358142736,0.0,False,False
5,hungary,no_missingness_factor,0.8781112003211561,0.8782115616218386,0.00010036130068247218,0.14037412405014038,0.14012688055450448,0.00024724349563590153,0.0,False,False
5,hungary,no_class_support_factor,0.8781112003211561,0.8781613809714974,5.018065034134711e-05,0.14037412405014038,0.14009502493215698,0.0002790991179834057,0.0,False,False
5,hungary,no_confidence_factor,0.8781112003211561,0.8782115616218386,0.00010036130068247218,0.14037412405014038,0.14011357238338795,0.0002605516667524288,0.0,False,False
5,switzerland,candidate_full,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.14967551214852476,0.0017461688979611423,-0.0625,False,False
5,switzerland,candidate_no_entropy,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.14985259607024246,0.0015690849762434456,-0.0625,False,False
5,switzerland,candidate_no_anchor,0.7684782608695653,0.7706521739130435,0.0021739130434782483,0.1514216810464859,0.14747299784869894,0.003948683197786962,-0.0625,False,False
5,switzerland,candidate_no_prior,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.1500494065336914,0.001372274512794508,-0.0625,False,False
5,switzerland,unit_reliability,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.14935903250543314,0.0020626485410527584,-0.0625,False,False
5,switzerland,no_missingness_factor,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.1496735653535924,0.0017481156928934871,-0.0625,False,False
5,switzerland,no_class_support_factor,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.1494481959476379,0.00197348509884801,-0.0625,False,False
5,switzerland,no_confidence_factor,0.7684782608695653,0.7684782608695653,0.0,0.1514216810464859,0.14963753598018023,0.0017841450663056702,-0.0625,False,False
5,va_long_beach,candidate_full,0.7273983418870904,0.7285827082510856,0.0011843663639952151,0.1751755177974701,0.17455818742854265,0.0006173303689274434,0.0,False,False
5,va_long_beach,candidate_no_entropy,0.7273983418870904,0.7283195157257534,0.0009211738386629698,0.1751755177974701,0.17458195211563443,0.0005935656818356616,0.0,False,False
5,va_long_beach,candidate_no_anchor,0.7273983418870904,0.7285827082510856,0.0011843663639952151,0.1751755177974701,0.1741303283089328,0.0010451894885372959,-0.009803921568627416,False,False
5,va_long_beach,candidate_no_prior,0.7273983418870904,0.7283195157257534,0.0009211738386629698,0.1751755177974701,0.17465193536004248,0.0005235824374276166,0.0,False,False
5,va_long_beach,unit_reliability,0.7273983418870904,0.7287143045137519,0.0013159626266614488,0.1751755177974701,0.17451061601534085,0.0006649017821292458,0.0,False,False
5,va_long_beach,no_missingness_factor,0.7273983418870904,0.7287143045137519,0.0013159626266614488,0.1751755177974701,0.17455536289022547,0.0006201549072446244,0.0,False,False
5,va_long_beach,no_class_support_factor,0.7273983418870904,0.7287143045137519,0.0013159626266614488,0.1751755177974701,0.17453069546228558,0.0006448223351845084,0.0,False,False
5,va_long_beach,no_confidence_factor,0.7273983418870904,0.7287143045137519,0.0013159626266614488,0.1751755177974701,0.17455442238736885,0.0006210954101012467,0.0,False,False
6,hungary,candidate_full,0.8808209554395825,0.8807205941389001,-0.00010036130068236115,0.13335499167442322,0.13308373427237005,0.0002712574020531655,0.0,True,False
