seed,target,variant,fold,reliability_mode,selected_per_class,selected_n,teacher_positive_rate,mean_selected_confidence,class_support_score,missingness_rate,missingness_factor,reliability_score,adaptation_skipped,entropy_before,entropy_after,positive_rate_before,positive_rate_after,teacher_drift
2,switzerland,no_class_support_factor,2,no_class_support,20,40,0.7448979591836735,0.8425754308700562,0.510204081632653,0.007653061224489795,0.9923469387755102,0.8361271495113567,False,0.45103731751441956,0.4494127929210663,0.7448979591836735,0.7448979591836735,0.0024177448358386755
2,switzerland,no_class_support_factor,3,no_class_support,20,40,0.7448979591836735,0.835338294506073,0.510204081632653,0.011479591836734693,0.9885204081632653,0.8257489518395491,False,0.4715110957622528,0.46958988904953003,0.7448979591836735,0.7551020408163265,0.003605918027460575
2,switzerland,no_class_support_factor,4,no_class_support,20,40,0.7373737373737373,0.8525787591934204,0.5252525252525253,0.01388888888888889,0.9861111111111112,0.8407373875379562,False,0.4542008936405182,0.45280903577804565,0.7373737373737373,0.7373737373737373,0.0019877918530255556
2,switzerland,no_class_support_factor,5,no_class_support,20,40,0.7373737373737373,0.8562591671943665,0.5252525252525253,0.0101010101010101,0.98989898989899,0.8476100846974537,False,0.43656712770462036,0.4349014163017273,0.7373737373737373,0.7373737373737373,0.0027844435535371304
2,switzerland,no_confidence_factor,1,no_confidence,20,40,0.7755102040816326,0.8399308919906616,0.44897959183673475,0.012755102040816325,0.9872448979591837,0.44325281132861316,False,0.4439796507358551,0.44205334782600403,0.7755102040816326,0.7755102040816326,0.003964918199926615
2,switzerland,no_confidence_factor,2,no_confidence,20,40,0.7448979591836735,0.8425754308700562,0.510204081632653,0.007653061224489795,0.9923469387755102,0.5062994585589337,False,0.45103731751441956,0.45034435391426086,0.7448979591836735,0.7448979591836735,0.0018436750397086143
2,switzerland,no_confidence_factor,3,no_confidence,20,40,0.7448979591836735,0.835338294506073,0.510204081632653,0.011479591836734693,0.9885204081632653,0.5043471470220741,False,0.4715110957622528,0.4703211188316345,0.7448979591836735,0.7551020408163265,0.0030451356433331966
2,switzerland,no_confidence_factor,4,no_confidence,20,40,0.7373737373737373,0.8525787591934204,0.5252525252525253,0.01388888888888889,0.9861111111111112,0.5179573512906847,False,0.4542008936405182,0.4536120891571045,0.7373737373737373,0.7373737373737373,0.0014594746753573418
2,switzerland,no_confidence_factor,5,no_confidence,20,40,0.7373737373737373,0.8562591671943665,0.5252525252525253,0.0101010101010101,0.98989898989899,0.5199469441893685,False,0.43656712770462036,0.43586021661758423,0.7373737373737373,0.7373737373737373,0.0022101167123764753
2,va_long_beach,candidate_full,1,full,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.345936459847726,False,0.4394850730895996,0.4383164346218109,0.7625,0.7625,0.0027840284164994955
2,va_long_beach,candidate_full,2,full,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.2946027828846127,False,0.44053101539611816,0.43921661376953125,0.79375,0.79375,0.0030859236139804125
2,va_long_beach,candidate_full,3,full,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.2987513557093917,False,0.4400861859321594,0.43838757276535034,0.79375,0.79375,0.003579088719561696
2,va_long_beach,candidate_full,4,full,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.29758621958317244,False,0.43480223417282104,0.43234890699386597,0.79375,0.79375,0.003738104598596692
2,va_long_beach,candidate_full,5,full,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.35093907226051674,False,0.44851452112197876,0.4480109214782715,0.75625,0.75625,0.0022109486162662506
2,va_long_beach,candidate_no_entropy,1,full,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.345936459847726,False,0.4394850730895996,0.4395597577095032,0.7625,0.7625,0.002222034614533186
2,va_long_beach,candidate_no_entropy,2,full,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.2946027828846127,False,0.44053101539611816,0.440335750579834,0.79375,0.79375,0.002447813283652067
2,va_long_beach,candidate_no_entropy,3,full,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.2987513557093917,False,0.4400861859321594,0.43952998518943787,0.79375,0.79375,0.00284756300970912
2,va_long_beach,candidate_no_entropy,4,full,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.29758621958317244,False,0.43480223417282104,0.4333786964416504,0.79375,0.79375,0.003056459128856659
2,va_long_beach,candidate_no_entropy,5,full,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.35093907226051674,False,0.44851452112197876,0.4491645395755768,0.75625,0.75625,0.0018403863068670034
2,va_long_beach,candidate_no_anchor,1,full,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.345936459847726,False,0.4394850730895996,0.43163037300109863,0.7625,0.76875,0.007780144922435284
2,va_long_beach,candidate_no_anchor,2,full,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.2946027828846127,False,0.44053101539611816,0.43191391229629517,0.79375,0.79375,0.00934682972729206
2,va_long_beach,candidate_no_anchor,3,full,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.2987513557093917,False,0.4400861859321594,0.4318365156650543,0.79375,0.8,0.00938072707504034
2,va_long_beach,candidate_no_anchor,4,full,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.29758621958317244,False,0.43480223417282104,0.42698660492897034,0.79375,0.8,0.009001793339848518
2,va_long_beach,candidate_no_anchor,5,full,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.35093907226051674,False,0.44851452112197876,0.4410431981086731,0.75625,0.7625,0.0077233510091900826
2,va_long_beach,candidate_no_prior,1,full,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.345936459847726,False,0.4394850730895996,0.43861016631126404,0.7625,0.7625,0.002380802296102047
2,va_long_beach,candidate_no_prior,2,full,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.2946027828846127,False,0.44053101539611816,0.4396804869174957,0.79375,0.79375,0.0025427257642149925
2,va_long_beach,candidate_no_prior,3,full,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.2987513557093917,False,0.4400861859321594,0.4388224482536316,0.79375,0.79375,0.003067885059863329
2,va_long_beach,candidate_no_prior,4,full,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.29758621958317244,False,0.43480223417282104,0.43270331621170044,0.79375,0.79375,0.0032610218040645123
2,va_long_beach,candidate_no_prior,5,full,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.35093907226051674,False,0.44851452112197876,0.448281854391098,0.75625,0.75625,0.0018317149952054024
2,va_long_beach,unit_reliability,1,unit,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,1.0,False,0.4394850730895996,0.43615588545799255,0.7625,0.7625,0.004133035894483328
2,va_long_beach,unit_reliability,2,unit,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,1.0,False,0.44053101539611816,0.43673986196517944,0.79375,0.79375,0.004795081913471222
2,va_long_beach,unit_reliability,3,unit,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,1.0,False,0.4400861859321594,0.4360230565071106,0.79375,0.79375,0.005246973596513271
2,va_long_beach,unit_reliability,4,unit,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,1.0,False,0.43480223417282104,0.43033188581466675,0.79375,0.79375,0.005114519037306309
2,va_long_beach,unit_reliability,5,unit,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,1.0,False,0.44851452112197876,0.44593626260757446,0.75625,0.75625,0.003599724266678095
2,va_long_beach,no_missingness_factor,1,no_missingness,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.4021786272525788,False,0.4394850730895996,0.4381197392940521,0.7625,0.7625,0.0029080859385430813
2,va_long_beach,no_missingness_factor,2,no_missingness,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.3418781161308289,False,0.44053101539611816,0.43904000520706177,0.79375,0.79375,0.0032061240635812283
2,va_long_beach,no_missingness_factor,3,no_missingness,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.34173524156212814,False,0.4400861859321594,0.4382190704345703,0.79375,0.79375,0.0036969364155083895
2,va_long_beach,no_missingness_factor,4,no_missingness,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.3431624874472619,False,0.43480223417282104,0.4321978688240051,0.79375,0.79375,0.0038390508852899075
2,va_long_beach,no_missingness_factor,5,no_missingness,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.4117342002689839,False,0.44851452112197876,0.4478103518486023,0.75625,0.75625,0.0023386406246572733
2,va_long_beach,no_class_support_factor,1,no_class_support,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.7282872838899492,False,0.4394850730895996,0.43700218200683594,0.7625,0.7625,0.0036028579343110323
2,va_long_beach,no_class_support_factor,2,no_class_support,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.714188564568758,False,0.44053101539611816,0.43768104910850525,0.79375,0.79375,0.004141691606491804
2,va_long_beach,no_class_support_factor,3,no_class_support,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.7242457108106465,False,0.4400861859321594,0.43687352538108826,0.79375,0.79375,0.004640309140086174
2,va_long_beach,no_class_support_factor,4,no_class_support,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.7214211383834481,False,0.43480223417282104,0.4310585558414459,0.79375,0.79375,0.004612407181411982
2,va_long_beach,no_class_support_factor,5,no_class_support,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.7198750200215727,False,0.44851452112197876,0.44680747389793396,0.75625,0.75625,0.0030152276158332825
2,va_long_beach,no_confidence_factor,1,no_confidence,32,64,0.7625,0.8466918468475342,0.4750000000000001,0.13984375,0.86015625,0.40857421875000005,False,0.4394850730895996,0.438096821308136,0.7625,0.7625,0.002921412466093898
2,va_long_beach,no_confidence_factor,2,no_confidence,32,64,0.79375,0.8287954330444336,0.4125000000000001,0.13828125000000002,0.86171875,0.35545898437500006,False,0.44053101539611816,0.43898648023605347,0.79375,0.79375,0.0032419762574136257
2,va_long_beach,no_confidence_factor,3,no_confidence,32,64,0.79375,0.8284490704536438,0.4125000000000001,0.12578125,0.87421875,0.3606152343750001,False,0.4400861859321594,0.43814802169799805,0.79375,0.79375,0.003746184054762125
2,va_long_beach,no_confidence_factor,4,no_confidence,32,64,0.79375,0.8319090604782104,0.4125000000000001,0.1328125,0.8671875,0.35771484375000007,False,0.43480223417282104,0.43214911222457886,0.79375,0.79375,0.0038717363495379686
2,va_long_beach,no_confidence_factor,5,no_confidence,32,64,0.75625,0.8445829749107361,0.48750000000000004,0.14765625,0.85234375,0.415517578125,False,0.44851452112197876,0.44779807329177856,0.75625,0.75625,0.002347183646634221
3,hungary,candidate_full,1,full,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.6591750353070177,False,0.4271661937236786,0.42600956559181213,0.3574468085106383,0.3574468085106383,0.0020047405268996954
3,hungary,candidate_full,2,full,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.7426837731422263,False,0.4139077663421631,0.41209256649017334,0.4,0.4,0.0014295991277322173
3,hungary,candidate_full,3,full,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.6548284840519043,False,0.4133792817592621,0.41187146306037903,0.35319148936170214,0.35319148936170214,0.002061537466943264
3,hungary,candidate_full,4,full,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.6879154754823664,False,0.4169922471046448,0.41602063179016113,0.3702127659574468,0.3702127659574468,0.0010441777994856238
3,hungary,candidate_full,5,full,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.7250470507122668,False,0.4188595712184906,0.41764140129089355,0.3898305084745763,0.3898305084745763,0.0011497754603624344
3,hungary,candidate_no_entropy,1,full,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.6591750353070177,False,0.4271661937236786,0.42871925234794617,0.3574468085106383,0.3574468085106383,0.0013413656270131469
3,hungary,candidate_no_entropy,2,full,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.7426837731422263,False,0.4139077663421631,0.41494789719581604,0.4,0.4,0.0008428868022747338
3,hungary,candidate_no_entropy,3,full,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.6548284840519043,False,0.4133792817592621,0.4143446981906891,0.35319148936170214,0.35319148936170214,0.0012132145930081606
3,hungary,candidate_no_entropy,4,full,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.6879154754823664,False,0.4169922471046448,0.418853759765625,0.3702127659574468,0.3702127659574468,0.0013685947051271796
3,hungary,candidate_no_entropy,5,full,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.7250470507122668,False,0.4188595712184906,0.42027050256729126,0.3898305084745763,0.3898305084745763,0.0009231576113961637
3,hungary,candidate_no_anchor,1,full,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.6591750353070177,False,0.4271661937236786,0.41834717988967896,0.3574468085106383,0.3574468085106383,0.006472295615822077
3,hungary,candidate_no_anchor,2,full,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.7426837731422263,False,0.4139077663421631,0.40534707903862,0.4,0.4,0.005717656575143337
3,hungary,candidate_no_anchor,3,full,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.6548284840519043,False,0.4133792817592621,0.4048132002353668,0.35319148936170214,0.35319148936170214,0.006344693247228861
3,hungary,candidate_no_anchor,4,full,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.6879154754823664,False,0.4169922471046448,0.40799665451049805,0.3702127659574468,0.3702127659574468,0.006407455541193485
3,hungary,candidate_no_anchor,5,full,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.7250470507122668,False,0.4188595712184906,0.4105784595012665,0.3898305084745763,0.3898305084745763,0.005933564621955156
3,hungary,candidate_no_prior,1,full,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.6591750353070177,False,0.4271661937236786,0.4260972738265991,0.3574468085106383,0.3574468085106383,0.001842415309511125
3,hungary,candidate_no_prior,2,full,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.7426837731422263,False,0.4139077663421631,0.4120922386646271,0.4,0.4,0.0014035120839253068
3,hungary,candidate_no_prior,3,full,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.6548284840519043,False,0.4133792817592621,0.41193580627441406,0.35319148936170214,0.35319148936170214,0.001891044550575316
3,hungary,candidate_no_prior,4,full,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.6879154754823664,False,0.4169922471046448,0.4160443842411041,0.3702127659574468,0.3702127659574468,0.0010368598159402609
3,hungary,candidate_no_prior,5,full,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.7250470507122668,False,0.4188595712184906,0.41766390204429626,0.3898305084745763,0.3898305084745763,0.0011074390495195985
3,hungary,unit_reliability,1,unit,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,1.0,False,0.4271661937236786,0.42462459206581116,0.3574468085106383,0.3574468085106383,0.0026291939429938793
3,hungary,unit_reliability,2,unit,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,1.0,False,0.4139077663421631,0.41115429997444153,0.4,0.4,0.0019631951581686735
3,hungary,unit_reliability,3,unit,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,1.0,False,0.4133792817592621,0.41058018803596497,0.35319148936170214,0.35319148936170214,0.0025951554998755455
3,hungary,unit_reliability,4,unit,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,1.0,False,0.4169922471046448,0.4147336781024933,0.3702127659574468,0.3702127659574468,0.0016989518189802766
3,hungary,unit_reliability,5,unit,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,1.0,False,0.4188595712184906,0.416666179895401,0.3898305084745763,0.3898305084745763,0.001667530625127256
3,hungary,no_missingness_factor,1,no_missingness,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.659525846927724,False,0.4271661937236786,0.42600807547569275,0.3574468085106383,0.3574468085106383,0.002005387330427766
3,hungary,no_missingness_factor,2,no_missingness,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.7442673206329347,False,0.4139077663421631,0.41208672523498535,0.4,0.4,0.0014326488599181175
3,hungary,no_missingness_factor,3,no_missingness,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.6562247068323988,False,0.4133792817592621,0.41186627745628357,0.35319148936170214,0.35319148936170214,0.0020636445842683315
3,hungary,no_missingness_factor,4,no_missingness,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.6890149674517043,False,0.4169922471046448,0.4160160720348358,0.3702127659574468,0.3702127659574468,0.001045947545208037
3,hungary,no_missingness_factor,5,no_missingness,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.7265864287392568,False,0.4188595712184906,0.417635977268219,0.3898305084745763,0.3898305084745763,0.001152209471911192
3,hungary,no_class_support_factor,1,no_class_support,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.9220603172449355,False,0.4271661937236786,0.4249308109283447,0.3574468085106383,0.3574468085106383,0.00248731835745275
3,hungary,no_class_support_factor,2,no_class_support,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.9283547164277828,False,0.4139077663421631,0.4114093482494354,0.4,0.4,0.0018111407989636064
3,hungary,no_class_support_factor,3,no_class_support,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.9270162274228766,False,0.4133792817592621,0.41084206104278564,0.35319148936170214,0.35319148936170214,0.0024786568246781826
3,hungary,no_class_support_factor,4,no_class_support,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.9290812456227363,False,0.4169922471046448,0.4150232970714569,0.3702127659574468,0.3702127659574468,0.0015270602889358997
3,hungary,no_class_support_factor,5,no_class_support,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.9299516520005161,False,0.4188595712184906,0.41691136360168457,0.3898305084745763,0.3898305084745763,0.0015241842484101653
3,hungary,no_confidence_factor,1,no_confidence,47,94,0.3574468085106383,0.9225510358810425,0.7148936170212766,0.0005319148936170213,0.999468085106383,0.7145133544590313,False,0.4271661937236786,0.42577916383743286,0.3574468085106383,0.3574468085106383,0.0021063401363790035
3,hungary,no_confidence_factor,2,no_confidence,47,94,0.4,0.9303341507911682,0.8,0.002127659574468085,0.997872340425532,0.7982978723404256,False,0.4139077663421631,0.4118834435939789,0.4,0.4,0.0015410551568493247
3,hungary,no_confidence_factor,3,no_confidence,47,94,0.35319148936170214,0.9289928078651428,0.7063829787234043,0.002127659574468085,0.997872340425532,0.7048800362154822,False,0.4133792817592621,0.41168054938316345,0.35319148936170214,0.35319148936170214,0.002137276576831937
3,hungary,no_confidence_factor,4,no_confidence,47,94,0.3702127659574468,0.9305661916732788,0.7404255319148936,0.001595744680851064,0.9984042553191489,0.739244001810774,False,0.4169922471046448,0.41580730676651,0.3702127659574468,0.3702127659574468,0.0011332035064697266
3,hungary,no_confidence_factor,5,no_confidence,47,94,0.3898305084745763,0.9319260716438293,0.7796610169491526,0.00211864406779661,0.9978813559322034,0.778009192760701,False,0.4188595712184906,0.41744673252105713,0.3898305084745763,0.3898305084745763,0.001239862060174346
3,switzerland,candidate_full,1,full,20,40,0.7653061224489796,0.831839919090271,0.4693877551020409,0.012755102040816325,0.9872448979591837,0.38547517283540733,False,0.4684736430644989,0.4674636721611023,0.7653061224489796,0.7755102040816326,0.003246061969548464
3,switzerland,candidate_full,2,full,20,40,0.7551020408163265,0.8348976969718933,0.48979591836734704,0.007653061224489795,0.9923469387755102,0.40579992185181163,False,0.4761095941066742,0.47559213638305664,0.7551020408163265,0.7551020408163265,0.0018150444375351071
3,switzerland,candidate_full,3,full,20,40,0.7448979591836735,0.8245618939399719,0.510204081632653,0.011479591836734693,0.9885204081632653,0.4158654387517428,False,0.5000112652778625,0.4998931884765625,0.7448979591836735,0.7551020408163265,0.0031122879590839148
3,switzerland,candidate_full,4,full,20,40,0.7272727272727273,0.8400279879570007,0.5454545454545454,0.01388888888888889,0.9861111111111112,0.4518332359465686,False,0.48223811388015747,0.4820564091205597,0.7272727272727273,0.7373737373737373,0.002570121781900525
3,switzerland,candidate_full,5,full,20,40,0.7474747474747475,0.8402643203735352,0.505050505050505,0.0101010101010101,0.98989898989899,0.4200892939322846,False,0.4684920608997345,0.46811386942863464,0.7474747474747475,0.7575757575757576,0.0022606130223721266
3,switzerland,candidate_no_entropy,1,full,20,40,0.7653061224489796,0.831839919090271,0.4693877551020409,0.012755102040816325,0.9872448979591837,0.38547517283540733,False,0.4684736430644989,0.4686008393764496,0.7653061224489796,0.7755102040816326,0.0025528427213430405
3,switzerland,candidate_no_entropy,2,full,20,40,0.7551020408163265,0.8348976969718933,0.48979591836734704,0.007653061224489795,0.9923469387755102,0.40579992185181163,False,0.4761095941066742,0.4768139123916626,0.7551020408163265,0.7551020408163265,0.0016387717332690954
3,switzerland,candidate_no_entropy,3,full,20,40,0.7448979591836735,0.8245618939399719,0.510204081632653,0.011479591836734693,0.9885204081632653,0.4158654387517428,False,0.5000112652778625,0.5009676218032837,0.7448979591836735,0.7551020408163265,0.002844120841473341
3,switzerland,candidate_no_entropy,4,full,20,40,0.7272727272727273,0.8400279879570007,0.5454545454545454,0.01388888888888889,0.9861111111111112,0.4518332359465686,False,0.48223811388015747,0.48325440287590027,0.7272727272727273,0.7373737373737373,0.0023099961690604687
3,switzerland,candidate_no_entropy,5,full,20,40,0.7474747474747475,0.8402643203735352,0.505050505050505,0.0101010101010101,0.98989898989899,0.4200892939322846,False,0.4684920608997345,0.4694559872150421,0.7474747474747475,0.7575757575757576,0.001959068700671196
3,switzerland,candidate_no_anchor,1,full,20,40,0.7653061224489796,0.831839919090271,0.4693877551020409,0.012755102040816325,0.9872448979591837,0.38547517283540733,False,0.4684736430644989,0.4618653357028961,0.7653061224489796,0.7755102040816326,0.0074670989997684956
3,switzerland,candidate_no_anchor,2,full,20,40,0.7551020408163265,0.8348976969718933,0.48979591836734704,0.007653061224489795,0.9923469387755102,0.40579992185181163,False,0.4761095941066742,0.4687954783439636,0.7551020408163265,0.7551020408163265,0.006512726657092571
3,switzerland,candidate_no_anchor,3,full,20,40,0.7448979591836735,0.8245618939399719,0.510204081632653,0.011479591836734693,0.9885204081632653,0.4158654387517428,False,0.5000112652778625,0.4934103786945343,0.7448979591836735,0.7551020408163265,0.0070231277495622635
3,switzerland,candidate_no_anchor,4,full,20,40,0.7272727272727273,0.8400279879570007,0.5454545454545454,0.01388888888888889,0.9861111111111112,0.4518332359465686,False,0.48223811388015747,0.4756670892238617,0.7272727272727273,0.7373737373737373,0.006536475382745266
3,switzerland,candidate_no_anchor,5,full,20,40,0.7474747474747475,0.8402643203735352,0.505050505050505,0.0101010101010101,0.98989898989899,0.4200892939322846,False,0.4684920608997345,0.4615207612514496,0.7474747474747475,0.7575757575757576,0.006211013998836279
3,switzerland,candidate_no_prior,1,full,20,40,0.7653061224489796,0.831839919090271,0.4693877551020409,0.012755102040816325,0.9872448979591837,0.38547517283540733,False,0.4684736430644989,0.4678228795528412,0.7653061224489796,0.7755102040816326,0.0027689465787261724
3,switzerland,candidate_no_prior,2,full,20,40,0.7551020408163265,0.8348976969718933,0.48979591836734704,0.007653061224489795,0.9923469387755102,0.40579992185181163,False,0.4761095941066742,0.475832998752594,0.7551020408163265,0.7551020408163265,0.001518366625532508
3,switzerland,candidate_no_prior,3,full,20,40,0.7448979591836735,0.8245618939399719,0.510204081632653,0.011479591836734693,0.9885204081632653,0.4158654387517428,False,0.5000112652778625,0.5001441240310669,0.7448979591836735,0.7551020408163265,0.0028437066357582808
3,switzerland,candidate_no_prior,4,full,20,40,0.7272727272727273,0.8400279879570007,0.5454545454545454,0.01388888888888889,0.9861111111111112,0.4518332359465686,False,0.48223811388015747,0.4823085069656372,0.7272727272727273,0.7373737373737373,0.0021812133491039276
3,switzerland,candidate_no_prior,5,full,20,40,0.7474747474747475,0.8402643203735352,0.505050505050505,0.0101010101010101,0.98989898989899,0.4200892939322846,False,0.4684920608997345,0.4684069752693176,0.7474747474747475,0.7575757575757576,0.0018811385380104184
3,switzerland,unit_reliability,1,unit,20,40,0.7653061224489796,0.831839919090271,0.4693877551020409,0.012755102040816325,0.9872448979591837,1.0,False,0.4684736430644989,0.46582260727882385,0.7653061224489796,0.7755102040816326,0.0044145528227090836
3,switzerland,unit_reliability,2,unit,20,40,0.7551020408163265,0.8348976969718933,0.48979591836734704,0.007653061224489795,0.9923469387755102,1.0,False,0.4761095941066742,0.47382813692092896,0.7551020408163265,0.7551020408163265,0.0029587296303361654
3,switzerland,unit_reliability,3,unit,20,40,0.7448979591836735,0.8245618939399719,0.510204081632653,0.011479591836734693,0.9885204081632653,1.0,False,0.5000112652778625,0.4983173608779907,0.7448979591836735,0.7551020408163265,0.004276825115084648
3,switzerland,unit_reliability,4,unit,20,40,0.7272727272727273,0.8400279879570007,0.5454545454545454,0.01388888888888889,0.9861111111111112,1.0,False,0.48223811388015747,0.48062238097190857,0.7272727272727273,0.7373737373737373,0.003536204108968377
3,switzerland,unit_reliability,5,unit,20,40,0.7474747474747475,0.8402643203735352,0.505050505050505,0.0101010101010101,0.98989898989899,1.0,False,0.4684920608997345,0.4662797749042511,0.7474747474747475,0.7575757575757576,0.003430802607908845
3,switzerland,no_missingness_factor,1,no_missingness,20,40,0.7653061224489796,0.831839919090271,0.4693877551020409,0.012755102040816325,0.9872448979591837,0.39045547222604565,False,0.4684736430644989,0.4674491882324219,0.7653061224489796,0.7755102040816326,0.003256469266489148
3,switzerland,no_missingness_factor,2,no_missingness,20,40,0.7551020408163265,0.8348976969718933,0.48979591836734704,0.007653061224489795,0.9923469387755102,0.4089294842311315,False,0.4761095941066742,0.47557979822158813,0.7551020408163265,0.7551020408163265,0.0018216118915006518
3,switzerland,no_missingness_factor,3,no_missingness,20,40,0.7448979591836735,0.8245618939399719,0.510204081632653,0.011479591836734693,0.9885204081632653,0.42069484384692435,False,0.5000112652778625,0.49988093972206116,0.7448979591836735,0.7551020408163265,0.003118589287623763
