source,target,seed,fold,adapt_n,test_n,target_n,mean_classifier_discrepancy,centroid_distance,positive_rate_before,positive_rate_after,entropy_before,entropy_after,probability_drift,mean_dlar_confident_fraction,mean_pseudo_positive_fraction,mean_dlar_loss,mean_lcl_loss,mean_common_neighbors,mean_lcl_pair_count
va_long_beach,hungary,5,2,235,59,235,0.0373317189514637,0.0878358855843544,0.9999999403953552,0.9999999403953552,0.6392666101455688,0.6393287181854248,0.0020839713979512453,0.19489361047744752,0.38638296723365784,0.7440897941589355,0.49077493846416476,0.8425531914893616,198.0
va_long_beach,hungary,5,3,235,59,235,0.03791453316807747,0.08880339562892914,0.9999999403953552,0.9999999403953552,0.6404054760932922,0.6407779455184937,0.00242175767198205,0.1982978641986847,0.3668085038661957,0.7558338046073914,0.46858766078948977,0.8102127659574467,190.4
va_long_beach,hungary,5,4,235,59,235,0.03779180720448494,0.09166347235441208,0.9999999403953552,0.9999999403953552,0.6380423903465271,0.638073205947876,0.0022005075588822365,0.19148935973644257,0.38638296723365784,0.7447040677070618,0.4660384148359299,0.8008510638297872,188.2
va_long_beach,hungary,5,5,236,58,236,0.03685559332370758,0.09140706062316895,1.0,1.0,0.637823224067688,0.6378791928291321,0.0021815362852066755,0.1915254235267639,0.3872881352901459,0.7450070142745971,0.4884530812501907,0.8461864406779661,199.7
va_long_beach,switzerland,5,1,98,25,98,0.032991863787174225,0.11946707218885422,1.0,1.0,0.5993887186050415,0.597969114780426,0.00164071936160326,0.1816326469182968,0.4693877398967743,0.7205969452857971,0.8045319259166718,1.4908163265306125,146.1
va_long_beach,switzerland,5,2,98,25,98,0.03199264779686928,0.11593330651521683,1.0,1.0,0.60249924659729,0.6015521287918091,0.0015846028691157699,0.17551020085811614,0.44897958636283875,0.7358886480331421,0.7223582327365875,1.359183673469388,133.2
va_long_beach,switzerland,5,3,98,25,98,0.029304832220077515,0.11909563094377518,1.0,1.0,0.6043120622634888,0.6031033396720886,0.0016851576510816813,0.18775509893894196,0.44897958636283875,0.7285921692848205,0.7660077214241028,1.4214285714285713,139.3
va_long_beach,switzerland,5,4,99,24,99,0.031732261180877686,0.11409050226211548,1.0,1.0,0.6063076853752136,0.6052799224853516,0.0017446321435272694,0.1818181872367859,0.4343434274196625,0.7379430294036865,0.7711846172809601,1.4252525252525252,141.1
va_long_beach,switzerland,5,5,99,24,99,0.03145286813378334,0.11501163244247437,1.0,1.0,0.6032577157020569,0.6020383238792419,0.0017727998783811927,0.17979798018932341,0.44242424368858335,0.7409085512161255,0.7762847959995269,1.4484848484848487,143.4
va_long_beach,cleveland,6,1,242,61,242,0.019403444603085518,0.08734218031167984,0.9999999403953552,0.9999999403953552,0.5898007154464722,0.5914472341537476,0.0027379882521927357,0.25041321814060213,0.45041319727897644,0.7618601322174072,0.22070298194885254,0.43760330578512396,105.9
va_long_beach,cleveland,6,2,242,61,242,0.019487153738737106,0.07992357760667801,0.9999999403953552,0.9999999403953552,0.5920752882957458,0.5927748084068298,0.0020558179821819067,0.24958677291870118,0.48347105979919436,0.7304093599319458,0.2523505538702011,0.4847107438016529,117.3
va_long_beach,cleveland,6,3,242,61,242,0.02023928053677082,0.08210411667823792,0.9999999403953552,0.9999999403953552,0.5921552181243896,0.5936389565467834,0.002544155577197671,0.23801652193069459,0.44545453786849976,0.7654819130897522,0.23348855078220368,0.4508264462809917,109.1
va_long_beach,cleveland,6,4,243,60,243,0.020216085016727448,0.08029504865407944,0.9999999403953552,0.9999999403953552,0.5912618041038513,0.5920886397361755,0.00228902418166399,0.2477366179227829,0.46008229851722715,0.7559062957763671,0.2651969701051712,0.5222222222222223,126.9
va_long_beach,cleveland,6,5,243,60,243,0.019590133801102638,0.07588877528905869,0.9999999403953552,0.9999999403953552,0.5927671194076538,0.5942574739456177,0.002280900254845619,0.25514402985572815,0.45432098507881163,0.7608119368553161,0.2651032418012619,0.5098765432098765,123.9
va_long_beach,hungary,6,1,235,59,235,0.018867509439587593,0.057317450642585754,0.9999999403953552,0.9999999403953552,0.6170222759246826,0.617487370967865,0.002060129540041089,0.24255318939685822,0.4553191363811493,0.7377716422080993,0.3158492177724838,0.5791489361702128,136.1
va_long_beach,hungary,6,2,235,59,235,0.018564648926258087,0.06288538128137589,0.9999999403953552,0.9999999403953552,0.6162285208702087,0.6166216135025024,0.0021603917703032494,0.23914892971515656,0.43914892077445983,0.7483169078826905,0.3499661713838577,0.6451063829787235,151.6
va_long_beach,hungary,6,3,235,59,235,0.018390558660030365,0.06440968066453934,0.9999999403953552,0.9999999403953552,0.6159294247627258,0.6163115501403809,0.0019442749908193946,0.2612765908241272,0.43914892077445983,0.7479377865791321,0.3525832712650299,0.6480851063829787,152.3
va_long_beach,hungary,6,4,235,59,235,0.01884685643017292,0.06414099037647247,0.9999999403953552,0.9999999403953552,0.6145103573799133,0.6150625348091125,0.0023220651783049107,0.2459574371576309,0.43574467301368713,0.7502959966659546,0.3366143375635147,0.6225531914893618,146.3
va_long_beach,hungary,6,5,236,58,236,0.018802976235747337,0.06506611406803131,1.0,1.0,0.6133062243461609,0.6139124631881714,0.0022480569314211607,0.251694917678833,0.44576271176338195,0.745700454711914,0.30073913037776945,0.5716101694915254,134.9
va_long_beach,switzerland,6,1,98,25,98,0.015758778899908066,0.09815210103988647,1.0,1.0,0.5847311615943909,0.5835791826248169,0.0014482846017926931,0.2265306144952774,0.43877550959587097,0.7778211236000061,0.6035453259944916,1.2112244897959183,118.7
va_long_beach,switzerland,6,2,98,25,98,0.015212484635412693,0.10180038958787918,1.0,1.0,0.585694432258606,0.584674596786499,0.0014458238147199154,0.23877550959587096,0.4530612170696259,0.760784900188446,0.5853937268257141,1.1744897959183673,115.1
va_long_beach,switzerland,6,3,98,25,98,0.014890789985656738,0.09492207318544388,1.0,1.0,0.5881670117378235,0.5874966382980347,0.0013278607511892915,0.19387754499912263,0.43469387888908384,0.781096589565277,0.6011209905147552,1.1908163265306124,116.7
va_long_beach,switzerland,6,4,99,24,99,0.015295328572392464,0.07486257702112198,1.0,1.0,0.5927754640579224,0.5921534299850464,0.0013520639622583985,0.226262629032135,0.4444444477558136,0.7665740251541138,0.5706237137317658,1.0818181818181818,107.1
va_long_beach,switzerland,6,5,99,24,99,0.015115504153072834,0.08634427934885025,1.0,1.0,0.5894796848297119,0.5891497731208801,0.0013533667661249638,0.18585858643054962,0.4343434274196625,0.7804127216339112,0.569456821680069,1.105050505050505,109.4
va_long_beach,cleveland,7,1,242,61,242,0.023045511916279793,0.13719776272773743,0.9999999403953552,0.9999999403953552,0.6040751338005066,0.6042536497116089,0.0020664609037339687,0.1694214791059494,0.3933884143829346,0.7821964740753173,0.3909117728471756,0.7739669421487604,187.3
va_long_beach,cleveland,7,2,242,61,242,0.02297532930970192,0.12905918061733246,0.9999999403953552,0.9999999403953552,0.606165885925293,0.6066282391548157,0.0022087881807237864,0.1611570119857788,0.3884297311306,0.7850216627120972,0.3747906893491745,0.7347107438016528,177.8
va_long_beach,cleveland,7,3,242,61,242,0.021988971158862114,0.13032479584217072,0.9999999403953552,0.9999999403953552,0.6055970788002014,0.6057718992233276,0.0021578725427389145,0.1900826394557953,0.39752063155174255,0.778934383392334,0.38765145242214205,0.7747933884297521,187.5
va_long_beach,cleveland,7,4,243,60,243,0.022394167259335518,0.13048891723155975,0.9999999403953552,0.9999999403953552,0.6051228642463684,0.6052675843238831,0.0021963221952319145,0.14897119104862214,0.38518516421318055,0.7887680649757385,0.4040923923254013,0.7905349794238684,192.1
va_long_beach,cleveland,7,5,243,60,243,0.022333338856697083,0.12552492320537567,0.9999999403953552,0.9999999403953552,0.6062922477722168,0.6066447496414185,0.0020392094738781452,0.17366255223751068,0.39423868060112,0.7829460501670837,0.4195802569389343,0.8020576131687243,194.9
va_long_beach,hungary,7,1,235,59,235,0.020054170861840248,0.10069302469491959,0.9999999403953552,0.9999999403953552,0.6279382109642029,0.6282320022583008,0.0020958478562533855,0.16510637402534484,0.3617021143436432,0.7737836480140686,0.46354025304317475,0.8391489361702128,197.2
va_long_beach,hungary,7,2,235,59,235,0.020514361560344696,0.12192836403846741,0.9999999403953552,0.9999999403953552,0.6237449645996094,0.623710036277771,0.002125384984537959,0.16765956878662108,0.3761702001094818,0.762208616733551,0.46768034994602203,0.8787234042553191,206.5
va_long_beach,hungary,7,3,235,59,235,0.02001071535050869,0.11598893254995346,0.9999999403953552,0.9999999403953552,0.6255772709846497,0.6257248520851135,0.001987524563446641,0.1378723382949829,0.3446808457374573,0.787630820274353,0.4612933784723282,0.8587234042553191,201.8
va_long_beach,hungary,7,4,235,59,235,0.021470269188284874,0.12956225872039795,0.9999999403953552,0.9999999403953552,0.6233890652656555,0.6235666871070862,0.0022317692637443542,0.13021275997161866,0.34382978081703186,0.7823017477989197,0.45199349522590637,0.8531914893617021,200.5
va_long_beach,hungary,7,5,236,58,236,0.021020274609327316,0.12228461354970932,1.0,1.0,0.6224918961524963,0.6227508783340454,0.0020251814275979996,0.148305082321167,0.3440678060054779,0.7904353380203247,0.46690019965171814,0.8860169491525424,209.1
va_long_beach,switzerland,7,1,98,25,98,0.02233637496829033,0.12186791002750397,1.0,1.0,0.5842448472976685,0.5837888121604919,0.0012565400684252381,0.22653060853481294,0.4285714328289032,0.7883790612220765,0.6274475276470184,1.2418367346938775,121.7
va_long_beach,switzerland,7,2,98,25,98,0.02295551262795925,0.11215795576572418,1.0,1.0,0.5886299014091492,0.5882329344749451,0.0013521806104108691,0.2122448980808258,0.40816324949264526,0.8056656956672669,0.587253338098526,1.1479591836734695,112.5
va_long_beach,switzerland,7,3,98,25,98,0.021606257185339928,0.10810980200767517,1.0,1.0,0.592258095741272,0.5916411876678467,0.001409437507390976,0.20408163070678711,0.43469387888908384,0.772664475440979,0.6036745786666871,1.1918367346938774,116.8
va_long_beach,switzerland,7,4,99,24,99,0.02237851731479168,0.11485130339860916,1.0,1.0,0.59150230884552,0.5911980271339417,0.0015228926204144955,0.19797979593276976,0.4363636374473572,0.7723971009254456,0.5237454503774643,1.0414141414141416,103.1
va_long_beach,switzerland,7,5,99,24,99,0.021569136530160904,0.11751730740070343,1.0,1.0,0.5865278244018555,0.5859145522117615,0.0014183851890265942,0.2181818187236786,0.4262626349925995,0.7875914573669434,0.6067814409732819,1.206060606060606,119.4
va_long_beach,cleveland,8,1,242,61,242,0.024264615029096603,0.17879027128219604,0.9999999403953552,0.9999999403953552,0.6013351082801819,0.600532054901123,0.0021702784579247236,0.184297513961792,0.45454543828964233,0.7106173872947693,0.48363868296146395,0.9392561983471074,227.3
va_long_beach,cleveland,8,2,242,61,242,0.02359861694276333,0.17342688143253326,0.9999999403953552,0.9999999403953552,0.6024912595748901,0.6016936898231506,0.002077789744362235,0.18016527891159057,0.47603303790092466,0.6932914733886719,0.4517204791307449,0.8574380165289256,207.5
va_long_beach,cleveland,8,3,242,61,242,0.024597235023975372,0.18239380419254303,0.9999999403953552,0.9999999403953552,0.6023480892181396,0.6014963984489441,0.0021632276475429535,0.18016527891159057,0.475206583738327,0.6894334435462952,0.46302855014801025,0.8880165289256199,214.9
va_long_beach,cleveland,8,4,243,60,243,0.023516390472650528,0.17825396358966827,0.9999999403953552,0.9999999403953552,0.6018110513687134,0.6010381579399109,0.0021010139025747776,0.19423868060111998,0.4650205671787262,0.7008958578109741,0.49041341841220853,0.9526748971193417,231.5
va_long_beach,cleveland,8,5,243,60,243,0.023880118504166603,0.17264877259731293,0.9999999403953552,0.9999999403953552,0.6026841998100281,0.6019167900085449,0.002090491121634841,0.1917695462703705,0.4724279701709747,0.6962009787559509,0.4435726314783096,0.8724279835390947,212.0
va_long_beach,hungary,8,1,235,59,235,0.01773872785270214,0.1490703970193863,0.9999999403953552,0.9999999403953552,0.6097296476364136,0.6089779734611511,0.0021522880997508764,0.18468084633350373,0.42978721857070923,0.7241138100624085,0.5578502178192138,1.0804255319148937,253.9
va_long_beach,hungary,8,2,235,59,235,0.01744433492422104,0.17020152509212494,0.9999999403953552,0.9999999403953552,0.6049678921699524,0.6039032340049744,0.002349059795960784,0.20085106194019317,0.44680848717689514,0.709931480884552,0.5555947303771973,1.1080851063829789,260.4
va_long_beach,hungary,8,3,235,59,235,0.017474664375185966,0.16510286927223206,0.9999999403953552,0.9999999403953552,0.6073165535926819,0.6067894697189331,0.0023572403006255627,0.1855319082736969,0.427234023809433,0.7270195007324218,0.5218365848064422,1.0272340425531914,241.4
va_long_beach,hungary,8,4,235,59,235,0.018287241458892822,0.1775841861963272,0.9999999403953552,0.9999999403953552,0.6042565107345581,0.603289008140564,0.002345234388485551,0.1685106337070465,0.4340425431728363,0.7203965544700622,0.5578142523765564,1.1170212765957446,262.5
va_long_beach,hungary,8,5,236,58,236,0.01823599450290203,0.17897967994213104,1.0,1.0,0.6032265424728394,0.6022752523422241,0.0023155533708631992,0.21610169112682343,0.4661017060279846,0.6942341446876525,0.47315122187137604,0.9622881355932202,227.1
va_long_beach,switzerland,8,1,98,25,98,0.02407113090157509,0.18581914901733398,1.0,1.0,0.5500848889350891,0.5477069616317749,0.0021431068889796734,0.16326530277729034,0.5,0.7274273037910461,0.7471498966217041,1.698979591836735,166.5
va_long_beach,switzerland,8,2,98,25,98,0.02452622540295124,0.18455681204795837,1.0,1.0,0.5548022985458374,0.5530552864074707,0.0018657682230696082,0.17346937954425812,0.47142855525016786,0.7537776470184326,0.7245367050170899,1.6173469387755106,158.5
va_long_beach,switzerland,8,3,98,25,98,0.0233627762645483,0.1599714756011963,1.0,1.0,0.5604998469352722,0.5586987733840942,0.0016812006942927837,0.17755101919174193,0.46326529383659365,0.7664673924446106,0.7883081793785095,1.733673469387755,169.9
va_long_beach,switzerland,8,4,99,24,99,0.022852232679724693,0.1755964756011963,1.0,1.0,0.5584072470664978,0.5564838647842407,0.0019089970737695694,0.16565656363964082,0.4767676830291748,0.7459081768989563,0.8173879861831665,1.8474747474747477,182.9
va_long_beach,switzerland,8,5,99,24,99,0.02385123074054718,0.1786244958639145,1.0,1.0,0.5541797280311584,0.5521763563156128,0.0019063822692260146,0.16161616146564484,0.47272727489471433,0.755238163471222,0.8315765678882598,1.8505050505050504,183.2
va_long_beach,cleveland,9,1,242,61,242,0.03384222090244293,0.21715998649597168,0.9999999403953552,0.9999999403953552,0.6009421348571777,0.6002944707870483,0.002035169629380107,0.20826445519924164,0.4619834542274475,0.6849959969520569,0.4100728064775467,0.8033057851239669,194.4
va_long_beach,cleveland,9,2,242,61,242,0.034467339515686035,0.21008102595806122,0.9999999403953552,0.9999999403953552,0.6024311184883118,0.6012876033782959,0.0020263930782675743,0.22396693527698516,0.4801652729511261,0.6692059159278869,0.4244205683469772,0.8223140495867769,199.0
va_long_beach,cleveland,9,3,242,61,242,0.034440528601408005,0.21359995007514954,0.9999999403953552,0.9999999403953552,0.6012817621231079,0.6003498435020447,0.0019243452697992325,0.20578511357307433,0.4628099024295807,0.683981966972351,0.4245127409696579,0.8223140495867769,199.0
va_long_beach,cleveland,9,4,243,60,243,0.0328170582652092,0.2058277279138565,0.9999999403953552,0.9999999403953552,0.6010547280311584,0.6002386808395386,0.002042891923338175,0.21728394329547882,0.45925924777984617,0.6902231931686401,0.44721814393997195,0.8781893004115228,213.4
va_long_beach,cleveland,9,5,243,60,243,0.033233996480703354,0.1924181431531906,0.9999999403953552,0.9999999403953552,0.6020529270172119,0.6011976599693298,0.0018401999259367585,0.20987653732299805,0.4658436119556427,0.6905685544013977,0.41367036700248716,0.8131687242798353,197.6
va_long_beach,hungary,9,1,235,59,235,0.03238988295197487,0.1662064492702484,0.9999999403953552,0.9999999403953552,0.6172994375228882,0.6167671084403992,0.0021941829472780228,0.22723403573036194,0.4365957319736481,0.6922120571136474,0.5151742815971374,0.925531914893617,217.5
va_long_beach,hungary,9,2,235,59,235,0.034597307443618774,0.19469235837459564,0.9999999403953552,0.9999999403953552,0.6148900985717773,0.6144490838050842,0.002485522534698248,0.22893616259098054,0.4331914782524109,0.6910300850868225,0.5063612073659897,0.9570212765957447,224.9
va_long_beach,hungary,9,3,235,59,235,0.03365277126431465,0.192400261759758,0.9999999403953552,0.9999999403953552,0.6156591176986694,0.6150376200675964,0.002236613305285573,0.21787233054637908,0.44851061701774597,0.6835913538932801,0.478839123249054,0.9076595744680851,213.3
va_long_beach,hungary,9,4,235,59,235,0.033086683601140976,0.202092707157135,0.9999999403953552,0.9999999403953552,0.6124765872955322,0.612030565738678,0.002430834574624896,0.22127658724784852,0.4289361536502838,0.6939539313316345,0.5132262945175171,0.9553191489361701,224.5
va_long_beach,hungary,9,5,236,58,236,0.03318070247769356,0.19932778179645538,1.0,1.0,0.6108500361442566,0.6110920310020447,0.0026564341969788074,0.20932203233242036,0.42372881174087523,0.7056672215461731,0.4800146758556366,0.9076271186440679,214.2
va_long_beach,switzerland,9,1,98,25,98,0.03915398195385933,0.19837631285190582,1.0,1.0,0.5736504793167114,0.5730910897254944,0.0018432504730299115,0.28775508999824523,0.46530610918998716,0.7284289002418518,0.5805223703384399,1.1877551020408164,116.4
va_long_beach,switzerland,9,2,98,25,98,0.039929039776325226,0.19436374306678772,1.0,1.0,0.5767949819564819,0.5758989453315735,0.0020130672492086887,0.27959182262420657,0.4673469245433807,0.7203349232673645,0.5890909612178803,1.2285714285714284,120.4
va_long_beach,switzerland,9,3,98,25,98,0.03760626167058945,0.18450118601322174,1.0,1.0,0.5833978056907654,0.5810714364051819,0.002346661640331149,0.3183673441410065,0.5102040767669678,0.6759499669075012,0.6050672352313995,1.2387755102040816,121.4
va_long_beach,switzerland,9,4,99,24,99,0.04150795191526413,0.17758232355117798,1.0,1.0,0.581673800945282,0.5800204873085022,0.002195894718170166,0.30909091234207153,0.5050504803657532,0.6867698907852173,0.5979045569896698,1.2121212121212122,120.0
va_long_beach,switzerland,9,5,99,24,99,0.03982175514101982,0.19146943092346191,1.0,1.0,0.5782831311225891,0.5764888525009155,0.001921649556607008,0.31919191479682923,0.4929292917251587,0.6964714407920838,0.7324920713901519,1.4676767676767675,145.3
