architecture,source,target,direction,method,method_label,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,brier_mean,brier_std,ece10_mean,ece10_std,predicted_positive_rate_mean,predicted_positive_rate_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_seeds
single_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,entropy_sfda,Entropy,0.4762376237623762,0.03638853956840153,0.5158295314967538,0.03278594242737989,0.46759104786257116,0.019016956336937132,0.9956834532374101,0.011349793348872188,0.03597560975609756,0.0765075856909171,0.6360136029366821,0.014580783682804752,0.06364807410994874,0.10056170554978597,0.8410159677136338,0.012772971060190761,0.8297125328183022,0.015179282655559937,0.2704382500004875,0.01634553898894025,0.28638185983640524,0.02187402504414186,0.9785478547854785,0.04647232417026275,5.9,12.547244053310404,158.1,12.5472440533104,0.6,1.5776212754932308,138.4,1.5776212754932306,10
single_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,pseudo_label_sfda,Pseudo-label,0.5858085808580858,0.07177322082456347,0.6146363397087209,0.06439594389628518,0.5313081790099812,0.04688894195531206,0.9640287769784173,0.03217363996402579,0.2652439024390244,0.15493218651356133,0.683128760374435,0.03241533002519843,0.3076825294276881,0.1068814411704554,0.8442270573784875,0.0134709657894563,0.8339983305281169,0.012425475495824507,0.22088617040909914,0.010265672462437649,0.21097815317092555,0.020882070953177317,0.8399339933993399,0.09668771695224136,43.5,25.40887858822406,120.5,25.40887858822406,5.0,4.47213595499958,134.0,4.472135954999575,10
single_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,reliability_gated_sfda,Reliability-gated,0.5993399339933994,0.07572721350232595,0.6269718371644148,0.06797958360357696,0.5408175050776561,0.051303538441085116,0.9618705035971222,0.033581704971578516,0.29207317073170735,0.1630697022978885,0.6901382030968091,0.035333766865601655,0.3305031837393812,0.10803948913623161,0.8446613440954553,0.013459111064108915,0.8340749168827889,0.01219642047814227,0.2181745320261323,0.010531434749078071,0.2063759291034327,0.020482585738024143,0.8244224422442243,0.1015896647735052,47.9,26.74343117685371,116.1,26.743431176853715,5.3,4.667856991049414,133.7,4.667856991049415,10
single_head,va_long_beach,cleveland,VA Long Beach -> Cleveland,source_only,Source-only,0.5983498349834984,0.07310642828456199,0.6260023688366381,0.06563075383939063,0.5398135259089217,0.04943428105086039,0.9611510791366907,0.03343582744927269,0.2908536585365854,0.15757080229787776,0.6892717300967208,0.03411421018063976,0.3285230193947112,0.10479763706506903,0.8444946481838919,0.013589289623441662,0.8339869481832741,0.012261220899539679,0.21830290874236574,0.010164858505539857,0.20693253745930423,0.019685969738003465,0.8247524752475247,0.09835315740727883,47.7,25.841611576851953,116.3,25.841611576851953,5.4,4.6475800154489,133.6,4.6475800154488995,10
single_head,va_long_beach,hungary,VA Long Beach -> Hungary,conservative_candidate,Conservative,0.6438775510204081,0.13017383985555903,0.7094038538739462,0.09486466103217064,0.5208410647320276,0.0865659436992023,0.9443396226415095,0.03888450929471604,0.474468085106383,0.22210304384317248,0.6655267121531497,0.067477509694453,0.4327389899512277,0.14856597709198247,0.8819500200722601,0.011197452288107418,0.8214337046370372,0.014803675384886198,0.21431501259423297,0.012643129723546132,0.24809969008779847,0.0198836797665531,0.676530612244898,0.15424043948656652,89.2,41.75537224251642,98.8,41.75537224251642,5.9,4.121757985239902,100.1,4.1217579852399,10
single_head,va_long_beach,hungary,VA Long Beach -> Hungary,entropy_sfda,Entropy,0.45952380952380956,0.12122986381797668,0.5751304696908872,0.09131586930886036,0.40804176657343455,0.06553342469393131,0.989622641509434,0.01748043032665069,0.16063829787234044,0.1986417082161904,0.5745838234127041,0.0583708459054231,0.19579434402587598,0.17784568449845004,0.8889251304696909,0.006999166457165709,0.8285632366140806,0.014089746670779882,0.2565443329068473,0.021248158836051398,0.3146611662138076,0.029195443772442597,0.8935374149659865,0.13286172707749586,30.2,37.3446411446438,157.8,37.344641144643795,1.1,1.8529256146249728,104.9,1.8529256146249715,10
single_head,va_long_beach,hungary,VA Long Beach -> Hungary,pseudo_label_sfda,Pseudo-label,0.6391156462585034,0.12504029307241188,0.7060919309514252,0.09112650437460103,0.5154547754221477,0.08106744655332342,0.9462264150943396,0.03801001036073413,0.4659574468085106,0.2134033007339546,0.6621146562718547,0.06379395261659716,0.42748582858500467,0.1417514604664725,0.883129265355279,0.011797469828003487,0.8234665698043745,0.016151143895602817,0.2147855778752504,0.012376988821517694,0.24953235751714836,0.019563530798942783,0.6826530612244899,0.1482709723473917,87.6,40.11982053798347,100.4,40.11982053798347,5.7,4.029061098237818,100.3,4.029061098237817,10
single_head,va_long_beach,hungary,VA Long Beach -> Hungary,reliability_gated_sfda,Reliability-gated,0.6431972789115646,0.12844809259061085,0.7090776796467282,0.09372524392457575,0.519854114185579,0.08568817917312868,0.9452830188679245,0.03972732502478931,0.47287234042553195,0.2190337150338116,0.6650676767525361,0.06685822642452395,0.4326447428602103,0.14663638723340716,0.8825722601364914,0.011108274055929948,0.8221374810135249,0.014512959415847446,0.21396981210669574,0.013109186246067477,0.2479499351714744,0.02179108672834417,0.6778911564625851,0.15213924045585525,88.9,41.17833842635659,99.1,41.17833842635659,5.8,4.211096452627668,100.2,4.211096452627667,10
single_head,va_long_beach,hungary,VA Long Beach -> Hungary,source_only,Source-only,0.645578231292517,0.12195246610073222,0.7109393817743878,0.08855167293745106,0.5201717878755404,0.08131690497437791,0.9452830188679245,0.0389734173203262,0.47659574468085103,0.20904247799853076,0.6657834755059662,0.06306587785711207,0.43627137240444486,0.13636555964507496,0.8822511039743075,0.011056387715592395,0.8215514766347706,0.01480244413197979,0.2142705555531427,0.012570174027604169,0.24817815788951864,0.019173667773369294,0.6755102040816326,0.14580692825348085,89.6,39.29998586372378,98.4,39.29998586372378,5.8,4.131182235954578,100.2,4.131182235954577,10
single_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,conservative_candidate,Conservative,0.9056910569105691,0.033674199603271684,0.6529891304347826,0.0910939208768068,0.9555457575807506,0.012395595148065201,0.9434782608695652,0.04381512016762601,0.3625,0.20791624916457752,0.9488317009379147,0.019463442471476876,0.28960240645578933,0.15898551388341725,0.7045652173913044,0.014077380892908787,0.9658055284018229,0.004294892190922595,0.11761902777130744,0.00688510824263558,0.23221338548795964,0.008731543598546462,0.9235772357723577,0.0508734960661564,2.9,1.6633299933166201,5.1,1.66332999331662,6.5,5.038738819276991,108.5,5.038738819276992,10
single_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,entropy_sfda,Entropy,0.9276422764227643,0.02407199782244171,0.594945652173913,0.09272993144549024,0.9471673073143009,0.012001310158458893,0.9773913043478262,0.028458985991034386,0.2125,0.19587765455905265,0.9617671380967627,0.01328891281819659,0.24255917415448153,0.2365414165080336,0.7103260869565218,0.014155959851874142,0.9663001615490275,0.0044745994198225544,0.09781557825991335,0.0065441287564111305,0.1940557583803084,0.013552813098482538,0.9650406504065041,0.034075290642818196,1.7,1.5670212364724212,6.3,1.5670212364724212,2.6,3.2727833889689544,112.4,3.2727833889689553,10
single_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,pseudo_label_sfda,Pseudo-label,0.9056910569105691,0.033674199603271684,0.6529891304347826,0.0910939208768068,0.9555457575807506,0.012395595148065201,0.9434782608695652,0.04381512016762601,0.3625,0.20791624916457752,0.9488317009379147,0.019463442471476876,0.28960240645578933,0.15898551388341725,0.7050000000000001,0.0138365955264073,0.9659301144587709,0.0041470684420572175,0.11746984686042997,0.006937671650517137,0.23184497467870635,0.0087272204677519,0.9235772357723577,0.0508734960661564,2.9,1.6633299933166201,5.1,1.66332999331662,6.5,5.038738819276991,108.5,5.038738819276992,10
single_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,reliability_gated_sfda,Reliability-gated,0.9056910569105691,0.033674199603271684,0.6529891304347826,0.0910939208768068,0.9555457575807506,0.012395595148065201,0.9434782608695652,0.04381512016762601,0.3625,0.20791624916457752,0.9488317009379147,0.019463442471476876,0.28960240645578933,0.15898551388341725,0.7046739130434783,0.014411456765933205,0.9658639744202523,0.004310997687536471,0.11723167097722875,0.006654532028092627,0.23105744569282222,0.00813557188385947,0.9235772357723577,0.0508734960661564,2.9,1.6633299933166201,5.1,1.66332999331662,6.5,5.038738819276991,108.5,5.038738819276992,10
single_head,va_long_beach,switzerland,VA Long Beach -> Switzerland,source_only,Source-only,0.9056910569105691,0.033674199603271684,0.6529891304347826,0.0910939208768068,0.9555457575807506,0.012395595148065201,0.9434782608695652,0.04381512016762601,0.3625,0.20791624916457752,0.9488317009379147,0.019463442471476876,0.28960240645578933,0.15898551388341725,0.7050000000000001,0.0138365955264073,0.9659301144587709,0.0041470684420572175,0.117469846710304,0.006937671595110966,0.23184497463024728,0.008727220083932544,0.9235772357723577,0.0508734960661564,2.9,1.6633299933166201,5.1,1.66332999331662,6.5,5.038738819276991,108.5,5.038738819276992,10
